# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   17.42742743    0.06730848
   17.47747748    0.06719767
   17.52752753    0.06730190
   17.57757758    0.06765813
   17.62762763    0.06826720
   17.67767768    0.06910715
   17.72772773    0.07013894
   17.77777778    0.07130396
   17.82782783    0.07252172
   17.87787788    0.07369778
   17.92792793    0.07474636
   17.97797798    0.07562145
   18.02802803    0.07634146
   18.07807808    0.07699255
   18.12812813    0.07770550
   18.17817818    0.07861459
   18.22822823    0.07981629
   18.27827828    0.08134534
   18.32832833    0.08317381
   18.37837838    0.08522205
   18.42842843    0.08736642
   18.47847848    0.08944132
   18.52852853    0.09124864
   18.57857858    0.09258839
   18.62862863    0.09330949
   18.67867868    0.09335903
   18.72872873    0.09280119
   18.77877878    0.09179313
   18.82882883    0.09053372
   18.87887888    0.08921396
   18.92892893    0.08798728
   18.97897898    0.08696094
   19.02902903    0.08620028
   19.07907908    0.08573838
   19.12912913    0.08558627
   19.17917918    0.08574134
   19.22922923    0.08619084
   19.27927928    0.08690643
   19.32932933    0.08782701
   19.37937938    0.08883480
   19.42942943    0.08973755
   19.47947948    0.09027644
   19.52952953    0.09018878
   19.57957958    0.08932288
   19.62962963    0.08771700
   19.67967968    0.08556282
   19.72972973    0.08310532
   19.77977978    0.08056742
   19.82982983    0.07811987
   19.87987988    0.07587905
   19.92992993    0.07391662
   19.97997998    0.07226993
   20.03003003    0.07094697
   20.08008008    0.06992669
   20.13013013    0.06915758
   20.18018018    0.06855768
   20.23023023    0.06801984
   20.28028028    0.06742637
   20.33033033    0.06667275
   20.38038038    0.06569286
   20.43043043    0.06447575
   20.48048048    0.06306671
   20.53053053    0.06155190
   20.58058058    0.06003486
   20.63063063    0.05861624
   20.68068068    0.05738278
   20.73073073    0.05640198
   20.78078078    0.05571632
   20.83083083    0.05533569
   20.88088088    0.05523284
   20.93093093    0.05534855
   20.98098098    0.05560912
   21.03103103    0.05594868
   21.08108108    0.05632136
   21.13113113    0.05669742
   21.18118118    0.05705390
   21.23123123    0.05737159
   21.28128128    0.05763790
   21.33133133    0.05784974
   21.38138138    0.05801424
   21.43143143    0.05814746
   21.48148148    0.05827043
   21.53153153    0.05840274
   21.58158158    0.05855532
   21.63163163    0.05872483
   21.68168168    0.05889175
   21.73173173    0.05902457
   21.78178178    0.05909152
   21.83183183    0.05907505
   21.88188188    0.05897903
   21.93193193    0.05882490
   21.98198198    0.05864356
   22.03203203    0.05847033
   22.08208208    0.05834273
   22.13213213    0.05829754
   22.18218218    0.05836580
   22.23223223    0.05856587
   22.28228228    0.05889686
   22.33233233    0.05933606
   22.38238238    0.05984335
   22.43243243    0.06037222
   22.48248248    0.06088364
   22.53253253    0.06135666
   22.58258258    0.06179089
   22.63263263    0.06220035
   22.68268268    0.06260244
   22.73273273    0.06300679
   22.78278278    0.06340663
   22.83283283    0.06377484
   22.88288288    0.06406767
   22.93293293    0.06423723
   22.98298298    0.06424790
   23.03303303    0.06408749
   23.08308308    0.06376911
   23.13313313    0.06332562
   23.18318318    0.06280079
   23.23323323    0.06224000
   23.28328328    0.06168353
   23.33333333    0.06116585
   23.38338338    0.06072030
   23.43343343    0.06038368
   23.48348348    0.06019509
   23.53353353    0.06018908
   23.58358358    0.06038701
   23.63363363    0.06078874
   23.68368368    0.06136423
   23.73373373    0.06204617
   23.78378378    0.06272756
   23.83383383    0.06326895
   23.88388388    0.06352196
   23.93393393    0.06336954
   23.98398398    0.06276423
   24.03403403    0.06174039
   24.08408408    0.06040163
   24.13413413    0.05889659
   24.18418418    0.05738672
   24.23423423    0.05601156
   24.28428428    0.05486388
   24.33433433    0.05398205
   24.38438438    0.05335712
   24.43443443    0.05294714
   24.48448448    0.05269145
   24.53453453    0.05251961
   24.58458458    0.05235314
   24.63463463    0.05210420
   24.68468468    0.05168229
   24.73473473    0.05101642
   24.78478478    0.05008272
   24.83483483    0.04891495
   24.88488488    0.04759028
   24.93493493    0.04620353
   24.98498498    0.04484547
   25.03503504    0.04358941
   25.08508509    0.04248360
   25.13513514    0.04154833
   25.18518519    0.04077811
   25.23523524    0.04014839
   25.28528529    0.03962476
   25.33533534    0.03917232
   25.38538539    0.03876300
   25.43543544    0.03837928
   25.48548549    0.03801415
   25.53553554    0.03766914
   25.58558559    0.03735287
   25.63563564    0.03708009
   25.68568569    0.03686981
   25.73573574    0.03674107
   25.78578579    0.03670679
   25.83583584    0.03676685
   25.88588589    0.03690245
   25.93593594    0.03707594
   25.98598599    0.03723951
   26.03603604    0.03735004
   26.08608609    0.03738075
   26.13613614    0.03732325
   26.18618619    0.03718225
   26.23623624    0.03696909
   26.28628629    0.03669767
   26.33633634    0.03638305
   26.38638639    0.03604053
   26.43643644    0.03568336
   26.48648649    0.03531858
   26.53653654    0.03494248
   26.58658659    0.03453934
   26.63663664    0.03408696
   26.68668669    0.03356841
   26.73673674    0.03298389
   26.78678679    0.03235472
   26.83683684    0.03171682
   26.88688689    0.03110899
   26.93693694    0.03056333
   26.98698699    0.03010020
   27.03703704    0.02972622
   27.08708709    0.02943436
   27.13713714    0.02920632
   27.18718719    0.02901699
   27.23723724    0.02883944
   27.28728729    0.02864947
   27.33733734    0.02842897
   27.38738739    0.02816721
   27.43743744    0.02785964
   27.48748749    0.02750568
   27.53753754    0.02710736
   27.58758759    0.02667002
   27.63763764    0.02620458
   27.68768769    0.02572960
   27.73773774    0.02527012
   27.78778779    0.02485207
   27.83783784    0.02449450
   27.88788789    0.02420378
   27.93793794    0.02397208
   27.98798799    0.02377976
   28.03803804    0.02359896
   28.08808809    0.02339721
   28.13813814    0.02314128
   28.18818819    0.02280258
   28.23823824    0.02236358
   28.28828829    0.02182273
   28.33833834    0.02119519
   28.38838839    0.02050900
   28.43843844    0.01979820
   28.48848849    0.01909569
   28.53853854    0.01842842
   28.58858859    0.01781555
   28.63863864    0.01726908
   28.68868869    0.01679523
   28.73873874    0.01639565
   28.78878879    0.01606812
   28.83883884    0.01580728
   28.88888889    0.01560589
   28.93893894    0.01545626
   28.98898899    0.01535054
   29.03903904    0.01527955
   29.08908909    0.01523132
   29.13913914    0.01519194
   29.18918919    0.01514904
   29.23923924    0.01509614
   29.28928929    0.01503468
   29.33933934    0.01497199
   29.38938939    0.01491657
   29.43943944    0.01487340
   29.48948949    0.01484144
   29.53953954    0.01481404
   29.58958959    0.01478149
   29.63963964    0.01473403
   29.68968969    0.01466404
   29.73973974    0.01456715
   29.78978979    0.01444246
   29.83983984    0.01429269
   29.88988989    0.01412414
   29.93993994    0.01394604
   29.98998999    0.01376923
   30.04004004    0.01360466
   30.09009009    0.01346230
   30.14014014    0.01335056
   30.19019019    0.01327566
   30.24024024    0.01324061
   30.29029029    0.01324409
   30.34034034    0.01327959
   30.39039039    0.01333577
   30.44044044    0.01339793
   30.49049049    0.01345046
   30.54054054    0.01347946
   30.59059059    0.01347529
   30.64064064    0.01343426
   30.69069069    0.01335857
   30.74074074    0.01325411
   30.79079079    0.01312755
   30.84084084    0.01298433
   30.89089089    0.01282907
   30.94094094    0.01266780
   30.99099099    0.01251006
   31.04104104    0.01236869
   31.09109109    0.01225706
   31.14114114    0.01218558
   31.19119119    0.01215937
   31.24124124    0.01217806
   31.29129129    0.01223712
   31.34134134    0.01232989
   31.39139139    0.01244938
   31.44144144    0.01258942
   31.49149149    0.01274492
   31.54154154    0.01291143
   31.59159159    0.01308443
   31.64164164    0.01325892
