# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
    6.76676677    0.14667803
    6.81681682    0.17212171
    6.86686687    0.19658314
    6.91691692    0.21574075
    6.96696697    0.22617983
    7.01701702    0.22741181
    7.06706707    0.22194138
    7.11711712    0.21347656
    7.16716717    0.20540399
    7.21721722    0.20020460
    7.26726727    0.19906551
    7.31731732    0.20143715
    7.36736737    0.20484215
    7.41741742    0.20574102
    7.46746747    0.20172068
    7.51751752    0.19318375
    7.56756757    0.18254454
    7.61761762    0.17204432
    7.66766767    0.16266789
    7.71771772    0.15439505
    7.76776777    0.14673664
    7.81781782    0.13910684
    7.86786787    0.13101796
    7.91791792    0.12223470
    7.96796797    0.11296588
    8.01801802    0.10380081
    8.06806807    0.09538039
    8.11811812    0.08813937
    8.16816817    0.08225534
    8.21821822    0.07771013
    8.26826827    0.07434866
    8.31831832    0.07191315
    8.36836837    0.07010055
    8.41841842    0.06868131
    8.46846847    0.06759572
    8.51851852    0.06690523
    8.56856857    0.06667040
    8.61861862    0.06686704
    8.66866867    0.06736514
    8.71871872    0.06799598
    8.76876877    0.06867867
    8.81881882    0.06953060
    8.86886887    0.07084448
    8.91891892    0.07282339
    8.96896897    0.07525934
    9.01901902    0.07754274
    9.06906907    0.07906864
    9.11911912    0.07955049
    9.16916917    0.07900799
    9.21921922    0.07772350
    9.26926927    0.07616063
    9.31931932    0.07480293
    9.36936937    0.07402099
    9.41941942    0.07396120
    9.46946947    0.07449901
    9.51951952    0.07530642
    9.56956957    0.07600905
    9.61961962    0.07634369
    9.66966967    0.07622908
    9.71971972    0.07577620
    9.76976977    0.07525697
    9.81981982    0.07499558
    9.86986987    0.07524052
    9.91991992    0.07608054
    9.96996997    0.07737376
   10.02002002    0.07871249
   10.07007007    0.07958480
   10.12012012    0.07971386
   10.17017017    0.07919703
   10.22022022    0.07835934
   10.27027027    0.07760332
   10.32032032    0.07727663
   10.37037037    0.07749123
   10.42042042    0.07803608
   10.47047047    0.07852532
   10.52052052    0.07869309
   10.57057057    0.07856523
   10.62062062    0.07833939
   10.67067067    0.07813302
   10.72072072    0.07791881
   10.77077077    0.07764644
   10.82082082    0.07738030
   10.87087087    0.07737133
   10.92092092    0.07792049
   10.97097097    0.07911554
   11.02102102    0.08070693
   11.07107107    0.08222257
   11.12112112    0.08323400
   11.17117117    0.08359717
   11.22122122    0.08351011
   11.27127127    0.08334068
   11.32132132    0.08338492
   11.37137137    0.08376748
   11.42142142    0.08447731
   11.47147147    0.08540845
   11.52152152    0.08641627
   11.57157157    0.08744259
   11.62162162    0.08858414
   11.67167167    0.08999584
   11.72172172    0.09172787
   11.77177177    0.09362903
   11.82182182    0.09536688
   11.87187187    0.09660379
   11.92192192    0.09726844
   11.97197197    0.09761382
   12.02202202    0.09796950
   12.07207207    0.09854409
   12.12212212    0.09942127
   12.17217217    0.10055989
   12.22222222    0.10170684
   12.27227227    0.10242423
   12.32232232    0.10242265
   12.37237237    0.10185583
   12.42242242    0.10112214
   12.47247247    0.10048395
   12.52252252    0.10002499
   12.57257257    0.09974295
   12.62262262    0.09946431
   12.67267267    0.09885800
   12.72272272    0.09771751
   12.77277277    0.09617354
   12.82282282    0.09455704
   12.87287287    0.09310408
   12.92292292    0.09180161
   12.97297297    0.09040908
   13.02302302    0.08859627
   13.07307307    0.08616512
   13.12312312    0.08321914
   13.17317317    0.08012085
   13.22322322    0.07728589
   13.27327327    0.07499539
   13.32332332    0.07333395
   13.37337337    0.07223864
   13.42342342    0.07158605
   13.47347347    0.07125673
   13.52352352    0.07114486
   13.57357357    0.07112248
   13.62362362    0.07101811
   13.67367367    0.07065824
   13.72372372    0.06995045
   13.77377377    0.06894008
   13.82382382    0.06778388
   13.87387387    0.06666571
   13.92392392    0.06573450
   13.97397397    0.06508438
   14.02402402    0.06475824
   14.07407407    0.06476198
   14.12412412    0.06508145
   14.17417417    0.06570728
   14.22422422    0.06663653
   14.27427427    0.06781900
   14.32432432    0.06910130
   14.37437437    0.07023716
   14.42442442    0.07096901
   14.47447447    0.07113217
   14.52452452    0.07072780
   14.57457457    0.06993498
   14.62462462    0.06904618
   14.67467467    0.06834972
   14.72472472    0.06802254
   14.77477477    0.06809148
   14.82482482    0.06850760
   14.87487487    0.06928062
   14.92492492    0.07048593
   14.97497497    0.07214373
   15.02502503    0.07415799
   15.07507508    0.07634708
   15.12512513    0.07848929
   15.17517518    0.08034611
   15.22522523    0.08168187
   15.27527528    0.08233899
   15.32532533    0.08237777
   15.37537538    0.08210171
   15.42542543    0.08188905
   15.47547548    0.08203024
   15.52552553    0.08267910
   15.57557558    0.08388130
   15.62562563    0.08561954
   15.67567568    0.08780849
   15.72572573    0.09024832
   15.77577578    0.09262107
   15.82582583    0.09458048
   15.87587588    0.09588527
   15.92592593    0.09645177
   15.97597598    0.09630664
   16.02602603    0.09554450
   16.07607608    0.09432634
   16.12612613    0.09286075
   16.17617618    0.09132953
   16.22622623    0.08980714
   16.27627628    0.08824933
   16.32632633    0.08655469
   16.37637638    0.08464197
   16.42642643    0.08249341
   16.47647648    0.08015559
   16.52652653    0.07771998
   16.57657658    0.07530339
   16.62662663    0.07302711
   16.67667668    0.07099305
   16.72672673    0.06926920
   16.77677678    0.06788489
   16.82682683    0.06682434
   16.87687688    0.06602025
   16.92692693    0.06536222
   16.97697698    0.06472893
   17.02702703    0.06403342
   17.07707708    0.06325459
   17.12712713    0.06243306
   17.17717718    0.06163830
   17.22722723    0.06093617
   17.27727728    0.06037428
   17.32732733    0.05997942
   17.37737738    0.05975652
   17.42742743    0.05968843
   17.47747748    0.05974139
   17.52752753    0.05987829
   17.57757758    0.06007326
   17.62762763    0.06031898
   17.67767768    0.06062488
