# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   20.33033033    0.06585979
   20.38038038    0.06558751
   20.43043043    0.06529566
   20.48048048    0.06504354
   20.53053053    0.06487435
   20.58058058    0.06483234
   20.63063063    0.06496970
   20.68068068    0.06533788
   20.73073073    0.06597225
   20.78078078    0.06687694
   20.83083083    0.06801078
   20.88088088    0.06928411
   20.93093093    0.07058467
   20.98098098    0.07182823
   21.03103103    0.07298358
   21.08108108    0.07403653
   21.13113113    0.07493955
   21.18118118    0.07561016
   21.23123123    0.07597426
   21.28128128    0.07600356
   21.33133133    0.07571655
   21.38138138    0.07515776
   21.43143143    0.07438190
   21.48148148    0.07344943
   21.53153153    0.07242758
   21.58158158    0.07139200
   21.63163163    0.07042267
   21.68168168    0.06958689
   21.73173173    0.06891311
   21.78178178    0.06837277
   21.83183183    0.06789034
   21.88188188    0.06738666
   21.93193193    0.06683609
   21.98198198    0.06629771
   22.03203203    0.06589224
   22.08208208    0.06574310
   22.13213213    0.06592855
   22.18218218    0.06646883
   22.23223223    0.06733682
   22.28228228    0.06846911
   22.33233233    0.06976589
   22.38238238    0.07109247
   22.43243243    0.07230251
   22.48248248    0.07326348
   22.53253253    0.07385082
   22.58258258    0.07394833
   22.63263263    0.07350832
   22.68268268    0.07261010
   22.73273273    0.07142095
   22.78278278    0.07010165
   22.83283283    0.06875447
   22.88288288    0.06742721
   22.93293293    0.06613486
   22.98298298    0.06487504
   23.03303303    0.06363865
   23.08308308    0.06242244
   23.13313313    0.06124384
   23.18318318    0.06015107
   23.23323323    0.05921817
   23.28328328    0.05852029
   23.33333333    0.05809867
   23.38338338    0.05793274
   23.43343343    0.05792715
   23.48348348    0.05791181
   23.53353353    0.05766711
   23.58358358    0.05700416
   23.63363363    0.05587183
   23.68368368    0.05437674
   23.73373373    0.05268502
   23.78378378    0.05092728
   23.83383383    0.04918209
   23.88388388    0.04749709
   23.93393393    0.04590023
   23.98398398    0.04439872
   24.03403403    0.04298168
   24.08408408    0.04162877
   24.13413413    0.04031444
   24.18418418    0.03900896
   24.23423423    0.03768804
   24.28428428    0.03635097
   24.33433433    0.03503181
   24.38438438    0.03379164
   24.43443443    0.03269680
   24.48448448    0.03179771
   24.53453453    0.03111836
   24.58458458    0.03065605
   24.63463463    0.03038695
   24.68468468    0.03027348
   24.73473473    0.03027199
   24.78478478    0.03034041
   24.83483483    0.03044477
   24.88488488    0.03056219
   24.93493493    0.03067828
   24.98498498    0.03078175
   25.03503504    0.03086181
   25.08508509    0.03091026
   25.13513514    0.03092510
   25.18518519    0.03091227
   25.23523524    0.03088371
   25.28528529    0.03085309
   25.33533534    0.03083161
   25.38538539    0.03082593
   25.43543544    0.03083867
   25.48548549    0.03086984
   25.53553554    0.03091699
   25.58558559    0.03097318
   25.63563564    0.03102543
   25.68568569    0.03105686
   25.73573574    0.03105199
   25.78578579    0.03100111
   25.83583584    0.03090203
   25.88588589    0.03076027
   25.93593594    0.03058787
   25.98598599    0.03039974
   26.03603604    0.03020837
   26.08608609    0.03002012
   26.13613614    0.02983509
   26.18618619    0.02964975
   26.23623624    0.02946003
   26.28628629    0.02926314
   26.33633634    0.02905764
   26.38638639    0.02884281
   26.43643644    0.02861822
   26.48648649    0.02838461
   26.53653654    0.02814562
   26.58658659    0.02790952
   26.63663664    0.02768956
   26.68668669    0.02750188
   26.73673674    0.02736150
   26.78678679    0.02727776
   26.83683684    0.02725120
   26.88688689    0.02727264
   26.93693694    0.02732464
   26.98698699    0.02738464
   27.03703704    0.02742838
   27.08708709    0.02743239
   27.13713714    0.02737519
   27.18718719    0.02723896
   27.23723724    0.02701542
   27.28728729    0.02671637
   27.33733734    0.02638054
   27.38738739    0.02606433
   27.43743744    0.02581939
   27.48748749    0.02567372
   27.53753754    0.02562465
   27.58758759    0.02564077
   27.63763764    0.02566985
   27.68768769    0.02565372
   27.73773774    0.02554834
   27.78778779    0.02533940
   27.83783784    0.02504179
   27.88788789    0.02468259
   27.93793794    0.02428192
   27.98798799    0.02384654
   28.03803804    0.02337775
   28.08808809    0.02288276
   28.13813814    0.02237748
   28.18818819    0.02187911
   28.23823824    0.02139731
   28.28828829    0.02093197
   28.33833834    0.02047788
   28.38838839    0.02003095
   28.43843844    0.01959165
   28.48848849    0.01916488
   28.53853854    0.01875792
   28.58858859    0.01837805
   28.63863864    0.01803090
   28.68868869    0.01771984
   28.73873874    0.01744628
   28.78878879    0.01721001
   28.83883884    0.01700869
   28.88888889    0.01683701
   28.93893894    0.01668661
   28.98898899    0.01654743
   29.03903904    0.01640882
   29.08908909    0.01625991
   29.13913914    0.01609002
   29.18918919    0.01589035
   29.23923924    0.01565603
   29.28928929    0.01538728
   29.33933934    0.01508895
   29.38938939    0.01476924
   29.43943944    0.01443854
   29.48948949    0.01410849
   29.53953954    0.01379095
   29.58958959    0.01349667
   29.63963964    0.01323383
   29.68968969    0.01300708
   29.73973974    0.01281747
   29.78978979    0.01266317
   29.83983984    0.01254061
   29.88988989    0.01244555
   29.93993994    0.01237387
   29.98998999    0.01232213
   30.04004004    0.01228806
   30.09009009    0.01227065
   30.14014014    0.01226973
   30.19019019    0.01228493
   30.24024024    0.01231483
   30.29029029    0.01235694
   30.34034034    0.01240855
   30.39039039    0.01246786
   30.44044044    0.01253446
   30.49049049    0.01260877
   30.54054054    0.01269032
   30.59059059    0.01277509
   30.64064064    0.01285380
   30.69069069    0.01291317
   30.74074074    0.01294015
   30.79079079    0.01292686
   30.84084084    0.01287304
   30.89089089    0.01278445
   30.94094094    0.01266921
   30.99099099    0.01253508
   31.04104104    0.01238912
   31.09109109    0.01223907
   31.14114114    0.01209491
   31.19119119    0.01196908
   31.24124124    0.01187432
   31.29129129    0.01181967
   31.34134134    0.01180707
   31.39139139    0.01183038
   31.44144144    0.01187727
   31.49149149    0.01193317
   31.54154154    0.01198567
   31.59159159    0.01202761
   31.64164164    0.01205791
   31.69169169    0.01207996
   31.74174174    0.01209871
   31.79179179    0.01211759
   31.84184184    0.01213691
   31.89189189    0.01215456
   31.94194194    0.01216899
   31.99199199    0.01218255
   32.04204204    0.01220248
   32.09209209    0.01223872
   32.14214214    0.01229990
   32.19219219    0.01239026
   32.24224224    0.01250882
   32.29229229    0.01265062
   32.34234234    0.01280892
   32.39239239    0.01297721
   32.44244244    0.01314989
   32.49249249    0.01332186
   32.54254254    0.01348778
   32.59259259    0.01364191
   32.64264264    0.01377873
   32.69269269    0.01389387
   32.74274274    0.01398467
   32.79279279    0.01404994
   32.84284284    0.01408932
   32.89289289    0.01410267
   32.94294294    0.01408990
   32.99299299    0.01405125
   33.04304304    0.01398820
   33.09309309    0.01390447
   33.14314314    0.01380667
   33.19319319    0.01370369
   33.24324324    0.01360512
   33.29329329    0.01351950
   33.34334334    0.01345354
   33.39339339    0.01341264
   33.44344344    0.01340181
   33.49349349    0.01342568
   33.54354354    0.01348724
   33.59359359    0.01358629
   33.64364364    0.01371871
   33.69369369    0.01387705
   33.74374374    0.01405200
   33.79379379    0.01423411
   33.84384384    0.01441528
   33.89389389    0.01458976
   33.94394394    0.01475463
   33.99399399    0.01490986
   34.04404404    0.01505793
   34.09409409    0.01520313
   34.14414414    0.01535075
   34.19419419    0.01550639
   34.24424424    0.01567572
   34.29429429    0.01586411
   34.34434434    0.01607563
   34.39439439    0.01631149
   34.44444444    0.01656892
   34.49449449    0.01684115
   34.54454454    0.01711871
   34.59459459    0.01739095
   34.64464464    0.01764740
   34.69469469    0.01787895
   34.74474474    0.01807940
   34.79479479    0.01824727
   34.84484484    0.01838712
   34.89489489    0.01850955
   34.94494494    0.01862965
   34.99499499    0.01876405
   35.04504505    0.01892723
   35.09509510    0.01912919
   35.14514515    0.01937488
   35.19519520    0.01966464
   35.24524525    0.01999421
   35.29529530    0.02035460
   35.34534535    0.02073272
   35.39539540    0.02111367
   35.44544545    0.02148404
   35.49549550    0.02183411
   35.54554555    0.02215836
   35.59559560    0.02245494
   35.64564565    0.02272508
   35.69569570    0.02297222
   35.74574575    0.02320091
   35.79579580    0.02341595
   35.84584585    0.02362232
   35.89589590    0.02382536
   35.94594595    0.02403052
   35.99599600    0.02424210
   36.04604605    0.02446191
   36.09609610    0.02468863
   36.14614615    0.02491855
   36.19619620    0.02514755
   36.24624625    0.02537336
   36.29629630    0.02559712
   36.34634635    0.02582334
   36.39639640    0.02605822
   36.44644645    0.02630697
   36.49649650    0.02657169
   36.54654655    0.02685093
   36.59659660    0.02714126
   36.64664665    0.02744007
   36.69669670    0.02774812
   36.74674675    0.02807017
   36.79679680    0.02841331
   36.84684685    0.02878390
   36.89689690    0.02918458
   36.94694695    0.02961244
   36.99699700    0.03005939
   37.04704705    0.03051430
   37.09709710    0.03096639
   37.14714715    0.03140839
   37.19719720    0.03183817
   37.24724725    0.03225776
   37.29729730    0.03267018
   37.34734735    0.03307551
   37.39739740    0.03346863
   37.44744745    0.03384031
   37.49749750    0.03418191
   37.54754755    0.03449126
   37.59759760    0.03477617
   37.64764765    0.03505225
   37.69769770    0.03533685
   37.74774775    0.03564377
   37.79779780    0.03598196
   37.84784785    0.03635713
   37.89789790    0.03677336
   37.94794795    0.03723250
   37.99799800    0.03773158
   38.04804805    0.03826003
   38.09809810    0.03879939
   38.14814815    0.03932704
   38.19819820    0.03982292
   38.24824825    0.04027539
   38.29829830    0.04068226
   38.34834835    0.04104743
   38.39839840    0.04137742
   38.44844845    0.04168077
   38.49849850    0.04196933
   38.54854855    0.04225853
   38.59859860    0.04256513
   38.64864865    0.04290271
   38.69869870    0.04327717
   38.74874875    0.04368465
   38.79879880    0.04411367
   38.84884885    0.04455079
   38.89889890    0.04498717
   38.94894895    0.04542271
   38.99899900    0.04586605
   39.04904905    0.04633101
   39.09909910    0.04683133
   39.14914915    0.04737612
   39.19919920    0.04796762
   39.24924925    0.04860218
   39.29929930    0.04927465
   39.34934935    0.04998498
   39.39939940    0.05074286
   39.44944945    0.05156685
   39.49949950    0.05247783
   39.54954955    0.05349124
   39.59959960    0.05461129
   39.64964965    0.05582787
   39.69969970    0.05711527
   39.74974975    0.05843267
   39.79979980    0.05972751
   39.84984985    0.06094137
   39.89989990    0.06201690
   39.94994995    0.06290515
   40.00000000    0.06357344
