# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   -5.94594595    0.00067413
   -5.89589590    0.00068096
   -5.84584585    0.00068793
   -5.79579580    0.00069504
   -5.74574575    0.00070230
   -5.69569570    0.00070971
   -5.64564565    0.00071727
   -5.59559560    0.00072499
   -5.54554555    0.00073288
   -5.49549550    0.00074093
   -5.44544545    0.00074916
   -5.39539540    0.00075757
   -5.34534535    0.00076616
   -5.29529530    0.00077494
   -5.24524525    0.00078392
   -5.19519520    0.00079310
   -5.14514515    0.00080250
   -5.09509510    0.00081211
   -5.04504505    0.00082194
   -4.99499499    0.00083201
   -4.94494494    0.00084232
   -4.89489489    0.00085287
   -4.84484484    0.00086368
   -4.79479479    0.00087476
   -4.74474474    0.00088611
   -4.69469469    0.00089774
   -4.64464464    0.00090968
   -4.59459459    0.00092191
   -4.54454454    0.00093446
   -4.49449449    0.00094735
   -4.44444444    0.00096057
   -4.39439439    0.00097415
   -4.34434434    0.00098809
   -4.29429429    0.00100242
   -4.24424424    0.00101714
   -4.19419419    0.00103228
   -4.14414414    0.00104785
   -4.09409409    0.00106386
   -4.04404404    0.00108034
   -3.99399399    0.00109730
   -3.94394394    0.00111477
   -3.89389389    0.00113277
   -3.84384384    0.00115131
   -3.79379379    0.00117043
   -3.74374374    0.00119015
   -3.69369369    0.00121050
   -3.64364364    0.00123150
   -3.59359359    0.00125318
   -3.54354354    0.00127559
   -3.49349349    0.00129874
   -3.44344344    0.00132268
   -3.39339339    0.00134745
   -3.34334334    0.00137308
   -3.29329329    0.00139963
   -3.24324324    0.00142713
   -3.19319319    0.00145563
   -3.14314314    0.00148519
   -3.09309309    0.00151587
   -3.04304304    0.00154772
   -2.99299299    0.00158082
   -2.94294294    0.00161522
   -2.89289289    0.00165100
   -2.84284284    0.00168824
   -2.79279279    0.00172703
   -2.74274274    0.00176746
   -2.69269269    0.00180963
   -2.64264264    0.00185365
   -2.59259259    0.00189962
   -2.54254254    0.00194768
   -2.49249249    0.00199797
   -2.44244244    0.00205062
   -2.39239239    0.00210580
   -2.34234234    0.00216368
   -2.29229229    0.00222446
   -2.24224224    0.00228833
   -2.19219219    0.00235553
   -2.14214214    0.00242630
   -2.09209209    0.00250092
   -2.04204204    0.00257968
   -1.99199199    0.00266292
   -1.94194194    0.00275099
   -1.89189189    0.00284430
   -1.84184184    0.00294330
   -1.79179179    0.00304849
   -1.74174174    0.00316042
   -1.69169169    0.00327970
   -1.64164164    0.00340704
   -1.59159159    0.00354321
   -1.54154154    0.00368910
   -1.49149149    0.00384569
   -1.44144144    0.00401412
   -1.39139139    0.00419568
   -1.34134134    0.00439184
   -1.29129129    0.00460429
   -1.24124124    0.00483497
   -1.19119119    0.00508616
   -1.14114114    0.00536047
   -1.09109109    0.00566100
   -1.04104104    0.00599136
   -0.99099099    0.00635584
   -0.94094094    0.00675957
   -0.89089089    0.00720869
   -0.84084084    0.00771062
   -0.79079079    0.00827444
   -0.74074074    0.00891131
   -0.69069069    0.00963508
   -0.64064064    0.01046318
   -0.59059059    0.01141774
   -0.54054054    0.01252723
   -0.49049049    0.01382879
   -0.44044044    0.01537148
   -0.39039039    0.01722105
   -0.34034034    0.01946673
   -0.29029029    0.02223046
   -0.24024024    0.02567849
   -0.19019019    0.03003142
   -0.14014014    0.03555929
   -0.09009009    0.04238876
   -0.04004004    0.05052082
    0.01001001    0.06045668
    0.06006006    0.07182425
    0.11011011    0.08417916
    0.16016016    0.09699147
    0.21021021    0.11007731
    0.26026026    0.12290242
    0.31031031    0.13528299
    0.36036036    0.14739588
    0.41041041    0.15913997
    0.46046046    0.16932301
    0.51051051    0.17566745
    0.56056056    0.17564966
    0.61061061    0.16784987
    0.66066066    0.15347625
    0.71071071    0.13610741
    0.76076076    0.11938170
    0.81081081    0.10526467
    0.86086086    0.09402079
    0.91091091    0.08508132
    0.96096096    0.07781703
    1.01101101    0.07181283
    1.06106106    0.06684910
    1.11111111    0.06280784
    1.16116116    0.05959495
    1.21121121    0.05711547
    1.26126126    0.05523860
    1.31131131    0.05380454
    1.36136136    0.05272758
    1.41141141    0.05202832
    1.46146146    0.05171315
    1.51151151    0.05164321
    1.56156156    0.05156120
    1.61161161    0.05126618
    1.66166166    0.05074187
    1.71171171    0.05015418
    1.76176176    0.04974569
    1.81181181    0.04967763
    1.86186186    0.04999149
    1.91191191    0.05070113
    1.96196196    0.05176568
    2.01201201    0.05296732
    2.06206206    0.05399555
    2.11211211    0.05464676
    2.16216216    0.05484361
    2.21221221    0.05458023
    2.26226226    0.05394653
    2.31231231    0.05310883
    2.36236236    0.05226124
    2.41241241    0.05158238
    2.46246246    0.05116462
    2.51251251    0.05103684
    2.56256256    0.05123850
    2.61261261    0.05175465
    2.66266266    0.05243998
    2.71271271    0.05314744
    2.76276276    0.05385557
    2.81281281    0.05449276
    2.86286286    0.05474157
    2.91291291    0.05428634
    2.96296296    0.05320705
    3.01301301    0.05189965
    3.06306306    0.05070717
    3.11311311    0.04979201
    3.16316316    0.04926941
    3.21321321    0.04925017
    3.26326326    0.04973107
    3.31331331    0.05058319
    3.36336336    0.05167437
    3.41341341    0.05292978
    3.46346346    0.05425926
    3.51351351    0.05547145
    3.56356356    0.05627575
    3.61361361    0.05641643
    3.66366366    0.05585669
    3.71371371    0.05480338
    3.76376376    0.05354535
    3.81381381    0.05234467
    3.86386386    0.05139464
    3.91391391    0.05072274
    3.96396396    0.05014404
    4.01401401    0.04937439
    4.06406406    0.04826858
    4.11411411    0.04698398
    4.16416416    0.04586666
    4.21421421    0.04522421
    4.26426426    0.04520356
    4.31431431    0.04576022
    4.36436436    0.04667598
    4.41441441    0.04762763
    4.46446446    0.04830372
    4.51451451    0.04853252
    4.56456456    0.04834073
    4.61461461    0.04788497
    4.66466466    0.04730918
    4.71471471    0.04662978
    4.76476476    0.04576955
    4.81481481    0.04475258
    4.86486486    0.04380181
    4.91491491    0.04318233
    4.96496496    0.04301129
    5.01501502    0.04320634
    5.06506507    0.04353083
    5.11511512    0.04377171
    5.16516517    0.04393516
    5.21521522    0.04418790
    5.26526527    0.04460804
    5.31531532    0.04507781
    5.36536537    0.04540485
    5.41541542    0.04545852
    5.46546547    0.04523078
    5.51551552    0.04486310
    5.56556557    0.04455847
    5.61561562    0.04440505
    5.66566567    0.04427167
    5.71571572    0.04390379
    5.76576577    0.04318517
    5.81581582    0.04225922
    5.86586587    0.04141399
    5.91591592    0.04090548
    5.96596597    0.04083911
    6.01601602    0.04116868
    6.06606607    0.04175571
    6.11611612    0.04240662
    6.16616617    0.04293460
    6.21621622    0.04324259
    6.26626627    0.04332496
    6.31631632    0.04324626
    6.36636637    0.04316896
    6.41641642    0.04330033
    6.46646647    0.04370981
    6.51651652    0.04423726
    6.56656657    0.04464242
    6.61661662    0.04484067
    6.66666667    0.04492231
    6.71671672    0.04491407
    6.76676677    0.04465031
    6.81681682    0.04400108
    6.86686687    0.04310313
    6.91691692    0.04222450
    6.96696697    0.04149853
    7.01701702    0.04087818
    7.06706707    0.04031066
    7.11711712    0.03988668
    7.16716717    0.03976654
    7.21721722    0.04000092
    7.26726727    0.04047021
    7.31731732    0.04093734
    7.36736737    0.04114307
    7.41741742    0.04095250
    7.46746747    0.04045437
    7.51751752    0.03986828
    7.56756757    0.03938622
    7.61761762    0.03912487
    7.66766767    0.03908420
    7.71771772    0.03916247
    7.76776777    0.03930815
    7.81781782    0.03958957
    7.86786787    0.04004033
    7.91791792    0.04051262
    7.96796797    0.04076186
    8.01801802    0.04058073
    8.06806807    0.03981734
    8.11811812    0.03844027
    8.16816817    0.03666268
    8.21821822    0.03489046
    8.26826827    0.03346774
    8.31831832    0.03250656
    8.36836837    0.03195738
    8.41841842    0.03177915
    8.46846847    0.03200588
    8.51851852    0.03266387
    8.56856857    0.03366212
    8.61861862    0.03477317
    8.66866867    0.03574781
    8.71871872    0.03645947
    8.76876877    0.03687075
    8.81881882    0.03691054
    8.86886887    0.03650179
    8.91891892    0.03575609
    8.96896897    0.03504304
    9.01901902    0.03472184
    9.06906907    0.03484819
    9.11911912    0.03518737
    9.16916917    0.03549067
    9.21921922    0.03573640
    9.26926927    0.03606136
    9.31931932    0.03651991
    9.36936937    0.03700331
    9.41941942    0.03733539
    9.46946947    0.03736882
    9.51951952    0.03707140
    9.56956957    0.03654470
    9.61961962    0.03591034
    9.66966967    0.03523485
    9.71971972    0.03457240
    9.76976977    0.03402338
    9.81981982    0.03374030
    9.86986987    0.03384347
    9.91991992    0.03431895
    9.96996997    0.03502182
   10.02002002    0.03576171
   10.07007007    0.03636282
   10.12012012    0.03669621
   10.17017017    0.03670374
   10.22022022    0.03640200
   10.27027027    0.03586462
   10.32032032    0.03515658
   10.37037037    0.03427515
   10.42042042    0.03318203
   10.47047047    0.03188852
   10.52052052    0.03048288
   10.57057057    0.02907333
   10.62062062    0.02772573
   10.67067067    0.02647928
   10.72072072    0.02540398
   10.77077077    0.02459292
   10.82082082    0.02409408
   10.87087087    0.02385674
   10.92092092    0.02372793
   10.97097097    0.02350401
   11.02102102    0.02302240
   11.07107107    0.02223916
   11.12112112    0.02123822
   11.17117117    0.02017141
   11.22122122    0.01918216
   11.27127127    0.01836327
   11.32132132    0.01775393
   11.37137137    0.01735140
   11.42142142    0.01711968
   11.47147147    0.01699825
   11.52152152    0.01691964
   11.57157157    0.01683268
   11.62162162    0.01671627
   11.67167167    0.01657615
   11.72172172    0.01643203
   11.77177177    0.01630518
   11.82182182    0.01621165
   11.87187187    0.01616093
   11.92192192    0.01615738
   11.97197197    0.01620032
   12.02202202    0.01628332
   12.07207207    0.01639656
   12.12212212    0.01653101
   12.17217217    0.01668027
   12.22222222    0.01684177
   12.27227227    0.01702027
   12.32232232    0.01723003
   12.37237237    0.01748872
   12.42242242    0.01780567
   12.47247247    0.01817698
   12.52252252    0.01859302
   12.57257257    0.01904983
   12.62262262    0.01955284
   12.67267267    0.02011235
   12.72272272    0.02073767
   12.77277277    0.02143264
   12.82282282    0.02219048
   12.87287287    0.02298936
   12.92292292    0.02379415
   12.97297297    0.02456490
   13.02302302    0.02526553
   13.07307307    0.02586462
   13.12312312    0.02632813
   13.17317317    0.02661788
   13.22322322    0.02670731
   13.27327327    0.02660198
   13.32332332    0.02634272
   13.37337337    0.02599081
   13.42342342    0.02561401
   13.47347347    0.02528079
   13.52352352    0.02505388
   13.57357357    0.02497943
   13.62362362    0.02507699
   13.67367367    0.02533462
   13.72372372    0.02570895
   13.77377377    0.02613076
   13.82382382    0.02651720
   13.87387387    0.02679119
   13.92392392    0.02690663
   13.97397397    0.02686880
   14.02402402    0.02673215
   14.07407407    0.02657209
   14.12412412    0.02644876
   14.17417417    0.02638071
   14.22422422    0.02633466
   14.27427427    0.02623671
   14.32432432    0.02601042
   14.37437437    0.02562523
   14.42442442    0.02511533
   14.47447447    0.02455303
   14.52452452    0.02400856
   14.57457457    0.02353196
   14.62462462    0.02315727
   14.67467467    0.02291059
   14.72472472    0.02281314
   14.77477477    0.02287918
   14.82482482    0.02310907
   14.87487487    0.02348375
   14.92492492    0.02396764
   14.97497497    0.02451813
   15.02502503    0.02509210
   15.07507508    0.02564580
   15.12512513    0.02613678
   15.17517518    0.02653467
   15.22522523    0.02683323
   15.27527528    0.02705084
   15.32532533    0.02721702
   15.37537538    0.02735152
   15.42542543    0.02744644
   15.47547548    0.02746386
   15.52552553    0.02735760
   15.57557558    0.02710834
   15.62562563    0.02674217
   15.67567568    0.02631380
   15.72572573    0.02586973
   15.77577578    0.02542219
   15.82582583    0.02495041
   15.87587588    0.02442706
   15.92592593    0.02385157
   15.97597598    0.02326277
   16.02602603    0.02272076
   16.07607608    0.02227995
   16.12612613    0.02197417
   16.17617618    0.02181614
   16.22622623    0.02180543
   16.27627628    0.02193917
   16.32632633    0.02221911
   16.37637638    0.02265151
   16.42642643    0.02324154
   16.47647648    0.02398713
   16.52652653    0.02487541
   16.57657658    0.02588102
   16.62662663    0.02696442
   16.67667668    0.02807194
   16.72672673    0.02914364
   16.77677678    0.03013030
   16.82682683    0.03100849
   16.87687688    0.03178030
   16.92692693    0.03245921
   16.97697698    0.03305411
   17.02702703    0.03356182
   17.07707708    0.03396979
   17.12712713    0.03426440
   17.17717718    0.03443695
   17.22722723    0.03448425
   17.27727728    0.03440676
   17.32732733    0.03420580
   17.37737738    0.03388116
   17.42742743    0.03343532
   17.47747748    0.03288481
   17.52752753    0.03226546
   17.57757758    0.03162042
   17.62762763    0.03097906
   17.67767768    0.03034315
   17.72772773    0.02968871
   17.77777778    0.02898169
   17.82782783    0.02819921
   17.87787788    0.02734354
   17.92792793    0.02644071
   17.97797798    0.02552815
   18.02802803    0.02464332
   18.07807808    0.02381902
   18.12812813    0.02308170
   18.17817818    0.02244909
   18.22822823    0.02192931
   18.27827828    0.02152284
   18.32832833    0.02122560
   18.37837838    0.02103148
   18.42842843    0.02093313
   18.47847848    0.02092076
   18.52852853    0.02098004
   18.57857858    0.02109161
   18.62862863    0.02123315
   18.67867868    0.02138295
   18.72872873    0.02152405
   18.77877878    0.02164854
   18.82882883    0.02176004
   18.87887888    0.02187224
   18.92892893    0.02200482
   18.97897898    0.02217807
   19.02902903    0.02240767
   19.07907908    0.02270068
   19.12912913    0.02305394
   19.17917918    0.02345516
   19.22922923    0.02388777
   19.27927928    0.02433869
   19.32932933    0.02480507
   19.37937938    0.02529427
   19.42942943    0.02581646
   19.47947948    0.02637491
   19.52952953    0.02695886
   19.57957958    0.02754229
   19.62962963    0.02809038
   19.67967968    0.02857145
   19.72972973    0.02896798
   19.77977978    0.02928060
   19.82982983    0.02952634
   19.87987988    0.02973512
   19.92992993    0.02994602
   19.97997998    0.03020242
   20.03003003    0.03054738
   20.08008008    0.03102119
   20.13013013    0.03166098
   20.18018018    0.03249833
   20.23023023    0.03355241
   20.28028028    0.03482092
   20.33033033    0.03627359
   20.38038038    0.03785099
   20.43043043    0.03946811
   20.48048048    0.04102180
   20.53053053    0.04240258
   20.58058058    0.04351364
   20.63063063    0.04429602
   20.68068068    0.04474783
   20.73073073    0.04492198
   20.78078078    0.04490086
   20.83083083    0.04476280
   20.88088088    0.04455845
   20.93093093    0.04430699
   20.98098098    0.04400948
   21.03103103    0.04366648
   21.08108108    0.04328651
   21.13113113    0.04288097
   21.18118118    0.04245380
   21.23123123    0.04199737
   21.28128128    0.04149941
   21.33133133    0.04095644
   21.38138138    0.04038360
   21.43143143    0.03981358
   21.48148148    0.03928703
   21.53153153    0.03884298
   21.58158158    0.03851418
   21.63163163    0.03832615
   21.68168168    0.03829641
   21.73173173    0.03843385
   21.78178178    0.03873932
   21.83183183    0.03920790
   21.88188188    0.03983247
   21.93193193    0.04060700
   21.98198198    0.04152605
   22.03203203    0.04257965
   22.08208208    0.04374697
   22.13213213    0.04499347
   22.18218218    0.04627384
   22.23223223    0.04753918
   22.28228228    0.04874443
   22.33233233    0.04985117
   22.38238238    0.05082369
   22.43243243    0.05162292
   22.48248248    0.05221169
   22.53253253    0.05258020
   22.58258258    0.05276849
   22.63263263    0.05285246
   22.68268268    0.05290556
   22.73273273    0.05297516
   22.78278278    0.05308311
   22.83283283    0.05323554
   22.88288288    0.05343029
   22.93293293    0.05366158
   22.98298298    0.05392410
   23.03303303    0.05421536
   23.08308308    0.05453323
   23.13313313    0.05486900
   23.18318318    0.05520155
   23.23323323    0.05549918
   23.28328328    0.05573049
   23.33333333    0.05587815
   23.38338338    0.05594492
   23.43343343    0.05594595
   23.48348348    0.05589205
   23.53353353    0.05577724
   23.58358358    0.05558239
   23.63363363    0.05529376
   23.68368368    0.05492035
   23.73373373    0.05449539
   23.78378378    0.05406407
   23.83383383    0.05366993
   23.88388388    0.05334702
   23.93393393    0.05311776
   23.98398398    0.05299342
   24.03403403    0.05297483
   24.08408408    0.05305284
   24.13413413    0.05320992
   24.18418418    0.05342452
   24.23423423    0.05367699
   24.28428428    0.05395225
   24.33433433    0.05423722
   24.38438438    0.05451646
   24.43443443    0.05477163
   24.48448448    0.05498630
   24.53453453    0.05515254
   24.58458458    0.05527419
   24.63463463    0.05536377
   24.68468468    0.05543507
   24.73473473    0.05549850
   24.78478478    0.05556315
   24.83483483    0.05564173
   24.88488488    0.05575128
   24.93493493    0.05590843
   24.98498498    0.05612348
   25.03503504    0.05639711
   25.08508509    0.05671960
   25.13513514    0.05707086
   25.18518519    0.05741981
   25.23523524    0.05772474
   25.28528529    0.05793749
   25.33533534    0.05801327
   25.38538539    0.05792373
   25.43543544    0.05766721
   25.48548549    0.05727025
   25.53553554    0.05678056
   25.58558559    0.05625693
   25.63563564    0.05575989
   25.68568569    0.05534232
   25.73573574    0.05503902
   25.78578579    0.05485939
   25.83583584    0.05478893
   25.88588589    0.05479942
   25.93593594    0.05485873
   25.98598599    0.05493305
   26.03603604    0.05498505
   26.08608609    0.05497795
   26.13613614    0.05488714
   26.18618619    0.05470860
   26.23623624    0.05445598
   26.28628629    0.05415065
   26.33633634    0.05381382
   26.38638639    0.05346494
   26.43643644    0.05312497
   26.48648649    0.05281942
   26.53653654    0.05257700
   26.58658659    0.05242303
   26.63663664    0.05237069
   26.68668669    0.05241299
   26.73673674    0.05251718
   26.78678679    0.05262279
   26.83683684    0.05264589
   26.88688689    0.05249408
   26.93693694    0.05209384
   26.98698699    0.05142151
   27.03703704    0.05051940
   27.08708709    0.04948420
   27.13713714    0.04843465
   27.18718719    0.04747715
   27.23723724    0.04668482
   27.28728729    0.04609416
   27.33733734    0.04571532
   27.38738739    0.04554649
   27.43743744    0.04558282
   27.48748749    0.04581513
   27.53753754    0.04622154
   27.58758759    0.04676016
   27.63763764    0.04737035
   27.68768769    0.04798401
   27.73773774    0.04854056
   27.78778779    0.04899656
   27.83783784    0.04932649
   27.88788789    0.04952071
   27.93793794    0.04958697
   27.98798799    0.04955213
   28.03803804    0.04945502
   28.08808809    0.04933114
   28.13813814    0.04920004
   28.18818819    0.04906367
   28.23823824    0.04891516
   28.28828829    0.04875109
   28.33833834    0.04857941
   28.38838839    0.04841884
   28.43843844    0.04829200
   28.48848849    0.04821632
   28.53853854    0.04819620
   28.58858859    0.04821838
   28.63863864    0.04825203
   28.68868869    0.04825460
   28.73873874    0.04818292
   28.78878879    0.04800609
   28.83883884    0.04771451
   28.88888889    0.04731973
   28.93893894    0.04684499
   28.98898899    0.04631356
   29.03903904    0.04574256
   29.08908909    0.04514469
   29.13913914    0.04453577
   29.18918919    0.04394353
   29.23923924    0.04341126
   29.28928929    0.04299218
   29.33933934    0.04273622
   29.38938939    0.04267572
   29.43943944    0.04281623
   29.48948949    0.04313520
   29.53953954    0.04358753
   29.58958959    0.04411514
   29.63963964    0.04465731
   29.68968969    0.04515953
   29.73973974    0.04557969
   29.78978979    0.04589229
   29.83983984    0.04609080
   29.88988989    0.04618682
   29.93993994    0.04620489
   29.98998999    0.04617547
   30.04004004    0.04612969
   30.09009009    0.04609750
   30.14014014    0.04610805
   30.19019019    0.04618867
   30.24024024    0.04636030
   30.29029029    0.04662963
   30.34034034    0.04698189
   30.39039039    0.04737837
   30.44044044    0.04776120
   30.49049049    0.04806528
   30.54054054    0.04823450
   30.59059059    0.04823733
   30.64064064    0.04807603
   30.69069069    0.04778593
   30.74074074    0.04742561
   30.79079079    0.04706205
   30.84084084    0.04675607
   30.89089089    0.04655219
   30.94094094    0.04647476
   30.99099099    0.04652939
   31.04104104    0.04670669
   31.09109109    0.04698636
   31.14114114    0.04734136
   31.19119119    0.04774113
   31.24124124    0.04815244
   31.29129129    0.04853778
   31.34134134    0.04885496
   31.39139139    0.04906174
   31.44144144    0.04912479
   31.49149149    0.04902817
   31.54154154    0.04877749
   31.59159159    0.04840034
   31.64164164    0.04794361
   31.69169169    0.04746651
   31.74174174    0.04702831
   31.79179179    0.04667395
   31.84184184    0.04642368
   31.89189189    0.04627185
   31.94194194    0.04619516
   31.99199199    0.04616548
   32.04204204    0.04615914
   32.09209209    0.04615792
   32.14214214    0.04614425
   32.19219219    0.04609694
   32.24224224    0.04599340
   32.29229229    0.04582023
   32.34234234    0.04558552
   32.39239239    0.04532038
   32.44244244    0.04506687
   32.49249249    0.04486448
   32.54254254    0.04474415
   32.59259259    0.04472672
   32.64264264    0.04481942
   32.69269269    0.04500920
   32.74274274    0.04525699
   32.79279279    0.04549913
   32.84284284    0.04566102
   32.89289289    0.04568260
   32.94294294    0.04554277
   32.99299299    0.04526471
   33.04304304    0.04489777
   33.09309309    0.04449149
   33.14314314    0.04408023
   33.19319319    0.04368292
   33.24324324    0.04331006
   33.29329329    0.04296922
   33.34334334    0.04266741
   33.39339339    0.04241364
   33.44344344    0.04222350
   33.49349349    0.04212170
   33.54354354    0.04213868
   33.59359359    0.04230236
   33.64364364    0.04262936
   33.69369369    0.04311792
   33.74374374    0.04374367
   33.79379379    0.04445993
   33.84384384    0.04520458
   33.89389389    0.04591309
   33.94394394    0.04653289
   33.99399399    0.04703223
   34.04404404    0.04740037
   34.09409409    0.04764045
   34.14414414    0.04775983
   34.19419419    0.04776261
   34.24424424    0.04764808
   34.29429429    0.04741476
   34.34434434    0.04706677
   34.39439439    0.04661830
   34.44444444    0.04609418
   34.49449449    0.04552783
   34.54454454    0.04495810
   34.59459459    0.04442619
   34.64464464    0.04397261
   34.69469469    0.04363441
   34.74474474    0.04344266
   34.79479479    0.04342036
   34.84484484    0.04358049
   34.89489489    0.04392371
   34.94494494    0.04443631
   34.99499499    0.04508935
   35.04504505    0.04584091
   35.09509510    0.04664168
   35.14514515    0.04744202
   35.19519520    0.04819599
   35.24524525    0.04886022
   35.29529530    0.04939032
   35.34534535    0.04974088
   35.39539540    0.04987258
   35.44544545    0.04976410
   35.49549550    0.04942308
   35.54554555    0.04889034
   35.59559560    0.04823453
   35.64564565    0.04753866
   35.69569570    0.04688382
   35.74574575    0.04633670
   35.79579580    0.04594397
   35.84584585    0.04573277
   35.89589590    0.04571424
   35.94594595    0.04588741
   35.99599600    0.04624171
   36.04604605    0.04675737
   36.09609610    0.04740423
   36.14614615    0.04814019
   36.19619620    0.04891167
   36.24624625    0.04965846
   36.29629630    0.05032292
   36.34634635    0.05085951
   36.39639640    0.05124002
   36.44644645    0.05145354
   36.49649650    0.05150422
   36.54654655    0.05140957
   36.59659660    0.05119926
   36.64664665    0.05091280
   36.69669670    0.05059506
   36.74674675    0.05029007
   36.79679680    0.05003444
   36.84684685    0.04985189
   36.89689690    0.04975033
   36.94694695    0.04972192
   36.99699700    0.04974591
   37.04704705    0.04979383
   37.09709710    0.04983750
   37.14714715    0.04985933
   37.19719720    0.04986049
   37.24724725    0.04986139
   37.29729730    0.04989353
   37.34734735    0.04998897
   37.39739740    0.05017313
   37.44744745    0.05046194
   37.49749750    0.05086129
   37.54754755    0.05136676
   37.59759760    0.05196388
   37.64764765    0.05262929
   37.69769770    0.05333288
   37.74774775    0.05404034
   37.79779780    0.05471575
   37.84784785    0.05532488
   37.89789790    0.05584014
   37.94794795    0.05624677
   37.99799800    0.05654790
   38.04804805    0.05676504
   38.09809810    0.05693218
   38.14814815    0.05708462
   38.19819820    0.05724609
   38.24824825    0.05741933
   38.29829830    0.05758433
   38.34834835    0.05770588
   38.39839840    0.05774665
   38.44844845    0.05767850
   38.49849850    0.05748542
   38.54854855    0.05715789
   38.59859860    0.05668559
   38.64864865    0.05605696
   38.69869870    0.05526895
   38.74874875    0.05434085
   38.79879880    0.05332165
   38.84884885    0.05228410
   38.89889890    0.05130872
   38.94894895    0.05046639
   38.99899900    0.04980697
   39.04904905    0.04935568
   39.09909910    0.04911519
   39.14914915    0.04906968
   39.19919920    0.04918800
   39.24924925    0.04942555
   39.29929930    0.04972680
   39.34934935    0.05003118
   39.39939940    0.05028265
   39.44944945    0.05044026
   39.49949950    0.05048461
   39.54954955    0.05041750
   39.59959960    0.05025639
   39.64964965    0.05002870
   39.69969970    0.04976921
   39.74974975    0.04951982
   39.79979980    0.04932811
   39.84984985    0.04924206
   39.89989990    0.04930242
   39.94994995    0.04953647
   40.00000000    0.04995608
