# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   -6.59659660    0.00059140
   -6.54654655    0.00059666
   -6.49649650    0.00060201
   -6.44644645    0.00060747
   -6.39639640    0.00061302
   -6.34634635    0.00061868
   -6.29629630    0.00062444
   -6.24624625    0.00063030
   -6.19619620    0.00063628
   -6.14614615    0.00064237
   -6.09609610    0.00064858
   -6.04604605    0.00065491
   -5.99599600    0.00066137
   -5.94594595    0.00066795
   -5.89589590    0.00067466
   -5.84584585    0.00068150
   -5.79579580    0.00068848
   -5.74574575    0.00069561
   -5.69569570    0.00070288
   -5.64564565    0.00071030
   -5.59559560    0.00071788
   -5.54554555    0.00072562
   -5.49549550    0.00073352
   -5.44544545    0.00074159
   -5.39539540    0.00074984
   -5.34534535    0.00075827
   -5.29529530    0.00076688
   -5.24524525    0.00077569
   -5.19519520    0.00078470
   -5.14514515    0.00079391
   -5.09509510    0.00080334
   -5.04504505    0.00081298
   -4.99499499    0.00082285
   -4.94494494    0.00083295
   -4.89489489    0.00084330
   -4.84484484    0.00085390
   -4.79479479    0.00086475
   -4.74474474    0.00087588
   -4.69469469    0.00088728
   -4.64464464    0.00089897
   -4.59459459    0.00091096
   -4.54454454    0.00092326
   -4.49449449    0.00093588
   -4.44444444    0.00094884
   -4.39439439    0.00096214
   -4.34434434    0.00097580
   -4.29429429    0.00098983
   -4.24424424    0.00100425
   -4.19419419    0.00101907
   -4.14414414    0.00103432
   -4.09409409    0.00105000
   -4.04404404    0.00106613
   -3.99399399    0.00108274
   -3.94394394    0.00109984
   -3.89389389    0.00111746
   -3.84384384    0.00113562
   -3.79379379    0.00115433
   -3.74374374    0.00117364
   -3.69369369    0.00119355
   -3.64364364    0.00121410
   -3.59359359    0.00123533
   -3.54354354    0.00125725
   -3.49349349    0.00127991
   -3.44344344    0.00130334
   -3.39339339    0.00132757
   -3.34334334    0.00135266
   -3.29329329    0.00137863
   -3.24324324    0.00140554
   -3.19319319    0.00143343
   -3.14314314    0.00146235
   -3.09309309    0.00149237
   -3.04304304    0.00152353
   -2.99299299    0.00155591
   -2.94294294    0.00158957
   -2.89289289    0.00162457
   -2.84284284    0.00166101
   -2.79279279    0.00169897
   -2.74274274    0.00173853
   -2.69269269    0.00177979
   -2.64264264    0.00182285
   -2.59259259    0.00186784
   -2.54254254    0.00191487
   -2.49249249    0.00196408
   -2.44244244    0.00201561
   -2.39239239    0.00206962
   -2.34234234    0.00212628
   -2.29229229    0.00218577
   -2.24224224    0.00224830
   -2.19219219    0.00231409
   -2.14214214    0.00238339
   -2.09209209    0.00245646
   -2.04204204    0.00253360
   -1.99199199    0.00261514
   -1.94194194    0.00270143
   -1.89189189    0.00279287
   -1.84184184    0.00288990
   -1.79179179    0.00299301
   -1.74174174    0.00310276
   -1.69169169    0.00321975
   -1.64164164    0.00334467
   -1.59159159    0.00347829
   -1.54154154    0.00362149
   -1.49149149    0.00377525
   -1.44144144    0.00394070
   -1.39139139    0.00411911
   -1.34134134    0.00431194
   -1.29129129    0.00452088
   -1.24124124    0.00474787
   -1.19119119    0.00499516
   -1.14114114    0.00526537
   -1.09109109    0.00556157
   -1.04104104    0.00588739
   -0.99099099    0.00624713
   -0.94094094    0.00664589
   -0.89089089    0.00708984
   -0.84084084    0.00758644
   -0.79079079    0.00814479
   -0.74074074    0.00877610
   -0.69069069    0.00949431
   -0.64064064    0.01031698
   -0.59059059    0.01126640
   -0.54054054    0.01237129
   -0.49049049    0.01366911
   -0.44044044    0.01520939
   -0.39039039    0.01705856
   -0.34034034    0.01930682
   -0.29029029    0.02207767
   -0.24024024    0.02554020
   -0.19019019    0.02992108
   -0.14014014    0.03550480
   -0.09009009    0.04245229
   -0.04004004    0.05098997
    0.01001001    0.06159939
    0.06006006    0.07369735
    0.11011011    0.08668289
    0.16016016    0.09985583
    0.21021021    0.11243801
    0.26026026    0.12388425
    0.31031031    0.13428483
    0.36036036    0.14384358
    0.41041041    0.15219581
    0.46046046    0.15847691
    0.51051051    0.16135340
    0.56056056    0.15899269
    0.61061061    0.15046996
    0.66066066    0.13735103
    0.71071071    0.12285921
    0.76076076    0.10974752
    0.81081081    0.09920870
    0.86086086    0.09111066
    0.91091091    0.08473592
    0.96096096    0.07936963
    1.01101101    0.07452621
    1.06106106    0.06999112
    1.11111111    0.06578968
    1.16116116    0.06204280
    1.21121121    0.05883429
    1.26126126    0.05620136
    1.31131131    0.05417375
    1.36136136    0.05277692
    1.41141141    0.05199692
    1.46146146    0.05174055
    1.51151151    0.05181640
    1.56156156    0.05196964
    1.61161161    0.05198021
    1.66166166    0.05175429
    1.71171171    0.05133814
    1.76176176    0.05086288
    1.81181181    0.05046029
    1.86186186    0.05023493
    1.91191191    0.05028329
    1.96196196    0.05062862
    2.01201201    0.05115717
    2.06206206    0.05168086
    2.11211211    0.05200548
    2.16216216    0.05196319
    2.21221221    0.05150298
    2.26226226    0.05074808
    2.31231231    0.04993170
    2.36236236    0.04927266
    2.41241241    0.04888154
    2.46246246    0.04878131
    2.51251251    0.04899308
    2.56256256    0.04952175
    2.61261261    0.05027237
    2.66266266    0.05107876
    2.71271271    0.05180383
    2.76276276    0.05230809
    2.81281281    0.05236980
    2.86286286    0.05183221
    2.91291291    0.05079688
    2.96296296    0.04951296
    3.01301301    0.04817902
    3.06306306    0.04695788
    3.11311311    0.04605588
    3.16316316    0.04565122
    3.21321321    0.04578145
    3.26326326    0.04636323
    3.31331331    0.04729312
    3.36336336    0.04848399
    3.41341341    0.04984989
    3.46346346    0.05128180
    3.51351351    0.05256863
    3.56356356    0.05339645
    3.61361361    0.05353470
    3.66366366    0.05300974
    3.71371371    0.05205058
    3.76376376    0.05089362
    3.81381381    0.04967977
    3.86386386    0.04848538
    3.91391391    0.04737328
    3.96396396    0.04639505
    4.01401401    0.04556851
    4.06406406    0.04488669
    4.11411411    0.04435815
    4.16416416    0.04403027
    4.21421421    0.04396689
    4.26426426    0.04417154
    4.31431431    0.04450129
    4.36436436    0.04468937
    4.41441441    0.04452262
    4.46446446    0.04402335
    4.51451451    0.04341437
    4.56456456    0.04289674
    4.61461461    0.04248866
    4.66466466    0.04205663
    4.71471471    0.04147583
    4.76476476    0.04077918
    4.81481481    0.04016817
    4.86486486    0.03987416
    4.91491491    0.03999904
    4.96496496    0.04045472
    5.01501502    0.04103935
    5.06506507    0.04160677
    5.11511512    0.04218083
    5.16516517    0.04286071
    5.21521522    0.04362987
    5.26526527    0.04430432
    5.31531532    0.04465787
    5.36536537    0.04462669
    5.41541542    0.04438320
    5.46546547    0.04413767
    5.51551552    0.04392944
    5.56556557    0.04366039
    5.61561562    0.04322855
    5.66566567    0.04260316
    5.71571572    0.04187355
    5.76576577    0.04124831
    5.81581582    0.04094955
    5.86586587    0.04110097
    5.91591592    0.04170420
    5.96596597    0.04266617
    6.01601602    0.04381875
    6.06606607    0.04493706
    6.11611612    0.04580021
    6.16616617    0.04629812
    6.21621622    0.04648852
    6.26626627    0.04651199
    6.31631632    0.04646147
    6.36636637    0.04635967
    6.41641642    0.04624769
    6.46646647    0.04624023
    6.51651652    0.04644313
    6.56656657    0.04682787
    6.61661662    0.04721534
    6.66666667    0.04741535
    6.71671672    0.04739820
    6.76676677    0.04730092
    6.81681682    0.04729122
    6.86686687    0.04746805
    6.91691692    0.04786529
    6.96696697    0.04850745
    7.01701702    0.04942756
    7.06706707    0.05061200
    7.11711712    0.05193464
    7.16716717    0.05316750
    7.21721722    0.05409732
    7.26726727    0.05467487
    7.31731732    0.05504615
    7.36736737    0.05541040
    7.41741742    0.05586416
    7.46746747    0.05639518
    7.51751752    0.05698541
    7.56756757    0.05765534
    7.61761762    0.05838112
    7.66766767    0.05900413
    7.71771772    0.05926458
    7.76776777    0.05893350
    7.81781782    0.05792490
    7.86786787    0.05632231
    7.91791792    0.05432762
    7.96796797    0.05217610
    8.01801802    0.05006841
    8.06806807    0.04813849
    8.11811812    0.04645248
    8.16816817    0.04502938
    8.21821822    0.04386646
    8.26826827    0.04295552
    8.31831832    0.04229062
    8.36836837    0.04187216
    8.41841842    0.04170305
    8.46846847    0.04177409
    8.51851852    0.04204837
    8.56856857    0.04245826
    8.61861862    0.04291427
    8.66866867    0.04331425
    8.71871872    0.04355745
    8.76876877    0.04357835
    8.81881882    0.04338001
    8.86886887    0.04302198
    8.91891892    0.04256921
    8.96896897    0.04205817
    9.01901902    0.04150490
    9.06906907    0.04092276
    9.11911912    0.04032182
    9.16916917    0.03969922
    9.21921922    0.03903847
    9.26926927    0.03831958
    9.31931932    0.03753544
    9.36936937    0.03670700
    9.41941942    0.03588412
    9.46946947    0.03512927
    9.51951952    0.03450222
    9.56956957    0.03405653
    9.61961962    0.03383507
    9.66966967    0.03385662
    9.71971972    0.03410394
    9.76976977    0.03451216
    9.81981982    0.03496241
    9.86986987    0.03530851
    9.91991992    0.03543559
    9.96996997    0.03530532
   10.02002002    0.03494558
   10.07007007    0.03439691
   10.12012012    0.03367497
   10.17017017    0.03278060
   10.22022022    0.03173203
   10.27027027    0.03057903
   10.32032032    0.02938787
   10.37037037    0.02821695
   10.42042042    0.02710883
   10.47047047    0.02609926
   10.52052052    0.02522283
   10.57057057    0.02451127
   10.62062062    0.02398871
   10.67067067    0.02366295
   10.72072072    0.02351539
   10.77077077    0.02349543
   10.82082082    0.02352454
   10.87087087    0.02351327
   10.92092092    0.02338693
   10.97097097    0.02310774
   11.02102102    0.02268584
   11.07107107    0.02217462
   11.12112112    0.02164861
   11.17117117    0.02117725
   11.22122122    0.02081063
   11.27127127    0.02057547
   11.32132132    0.02047411
   11.37137137    0.02048553
   11.42142142    0.02057107
   11.47147147    0.02068509
   11.52152152    0.02078711
   11.57157157    0.02085083
   11.62162162    0.02086833
   11.67167167    0.02085002
   11.72172172    0.02082028
   11.77177177    0.02080829
   11.82182182    0.02083631
   11.87187187    0.02091051
   11.92192192    0.02101856
   11.97197197    0.02113462
   12.02202202    0.02122944
   12.07207207    0.02128142
   12.12212212    0.02128221
   12.17217217    0.02123428
   12.22222222    0.02114620
   12.27227227    0.02103349
   12.32232232    0.02092278
   12.37237237    0.02084914
   12.42242242    0.02084368
   12.47247247    0.02092171
   12.52252252    0.02107959
   12.57257257    0.02129929
   12.62262262    0.02155659
   12.67267267    0.02183026
   12.72272272    0.02210958
   12.77277277    0.02239577
   12.82282282    0.02269472
   12.87287287    0.02300540
   12.92292292    0.02331226
   12.97297297    0.02358692
   13.02302302    0.02379613
   13.07307307    0.02390783
   13.12312312    0.02389296
   13.17317317    0.02373149
   13.22322322    0.02342586
   13.27327327    0.02300904
   13.32332332    0.02253630
   13.37337337    0.02206817
   13.42342342    0.02165747
   13.47347347    0.02134425
   13.52352352    0.02115466
   13.57357357    0.02110065
   13.62362362    0.02118019
   13.67367367    0.02137854
   13.72372372    0.02167020
   13.77377377    0.02202108
   13.82382382    0.02239129
   13.87387387    0.02274092
   13.92392392    0.02303956
   13.97397397    0.02327574
   14.02402402    0.02345908
   14.07407407    0.02361112
   14.12412412    0.02375053
   14.17417417    0.02388144
   14.22422422    0.02398980
   14.27427427    0.02404810
   14.32432432    0.02402644
   14.37437437    0.02390615
   14.42442442    0.02368943
   14.47447447    0.02339972
   14.52452452    0.02307358
   14.57457457    0.02275068
   14.62462462    0.02246725
   14.67467467    0.02225297
   14.72472472    0.02212895
   14.77477477    0.02210511
   14.82482482    0.02217779
   14.87487487    0.02233074
   14.92492492    0.02254048
   14.97497497    0.02278364
   15.02502503    0.02304216
   15.07507508    0.02330484
   15.12512513    0.02356658
   15.17517518    0.02382749
   15.22522523    0.02409213
   15.27527528    0.02436685
   15.32532533    0.02465373
   15.37537538    0.02494339
   15.42542543    0.02521147
   15.47547548    0.02542241
   15.52552553    0.02553901
   15.57557558    0.02553313
   15.62562563    0.02539379
   15.67567568    0.02513045
   15.72572573    0.02476992
   15.77577578    0.02434745
   15.82582583    0.02389696
   15.87587588    0.02344639
   15.92592593    0.02301855
   15.97597598    0.02263264
   16.02602603    0.02230268
   16.07607608    0.02203457
   16.12612613    0.02182605
   16.17617618    0.02167094
   16.22622623    0.02156502
   16.27627628    0.02151033
   16.32632633    0.02151658
   16.37637638    0.02159947
   16.42642643    0.02177617
   16.47647648    0.02205952
   16.52652653    0.02245338
   16.57657658    0.02295047
   16.62662663    0.02353194
   16.67667668    0.02416808
   16.72672673    0.02482080
   16.77677678    0.02544882
   16.82682683    0.02601411
   16.87687688    0.02648697
   16.92692693    0.02684956
   16.97697698    0.02709892
   17.02702703    0.02724809
   17.07707708    0.02732232
   17.12712713    0.02735049
   17.17717718    0.02735642
   17.22722723    0.02735442
   17.27727728    0.02735001
   17.32732733    0.02734356
   17.37737738    0.02733349
   17.42742743    0.02731727
   17.47747748    0.02729109
   17.52752753    0.02724995
   17.57757758    0.02718893
   17.62762763    0.02710491
   17.67767768    0.02699769
   17.72772773    0.02686936
   17.77777778    0.02672238
   17.82782783    0.02655668
   17.87787788    0.02636720
   17.92792793    0.02614345
   17.97797798    0.02587298
   18.02802803    0.02554843
   18.07807808    0.02517476
   18.12812813    0.02477218
   18.17817818    0.02437218
   18.22822823    0.02400903
   18.27827828    0.02371100
   18.32832833    0.02349476
   18.37837838    0.02336323
   18.42842843    0.02330630
   18.47847848    0.02330308
   18.52852853    0.02332572
   18.57857858    0.02334502
   18.62862863    0.02333784
   18.67867868    0.02329420
   18.72872873    0.02322036
   18.77877878    0.02313607
   18.82882883    0.02306781
   18.87887888    0.02304201
   18.92892893    0.02308027
   18.97897898    0.02319665
   19.02902903    0.02339632
   19.07907908    0.02367513
   19.12912913    0.02401985
   19.17917918    0.02440935
   19.22922923    0.02481684
   19.27927928    0.02521338
   19.32932933    0.02557218
   19.37937938    0.02587263
   19.42942943    0.02610351
   19.47947948    0.02626528
   19.52952953    0.02637130
   19.57957958    0.02644664
   19.62962963    0.02652277
   19.67967968    0.02662914
   19.72972973    0.02678581
   19.77977978    0.02700075
   19.82982983    0.02727273
   19.87987988    0.02759683
   19.92992993    0.02796970
   19.97997998    0.02839225
   20.03003003    0.02886961
   20.08008008    0.02940870
   20.13013013    0.03001487
   20.18018018    0.03068936
   20.23023023    0.03142787
   20.28028028    0.03221982
   20.33033033    0.03304780
   20.38038038    0.03388789
   20.43043043    0.03471200
   20.48048048    0.03549209
   20.53053053    0.03620419
   20.58058058    0.03683103
   20.63063063    0.03736465
   20.68068068    0.03780930
   20.73073073    0.03818173
   20.78078078    0.03850559
   20.83083083    0.03880089
   20.88088088    0.03907370
   20.93093093    0.03931222
   20.98098098    0.03949175
   21.03103103    0.03958644
   21.08108108    0.03958102
   21.13113113    0.03947610
   21.18118118    0.03928595
   21.23123123    0.03903243
   21.28128128    0.03873944
   21.33133133    0.03842995
   21.38138138    0.03812541
   21.43143143    0.03784595
   21.48148148    0.03760923
   21.53153153    0.03742806
   21.58158158    0.03730811
   21.63163163    0.03724711
   21.68168168    0.03723616
   21.73173173    0.03726274
   21.78178178    0.03731484
   21.83183183    0.03738490
   21.88188188    0.03747239
   21.93193193    0.03758471
   21.98198198    0.03773684
   22.03203203    0.03795005
   22.08208208    0.03824950
   22.13213213    0.03865993
   22.18218218    0.03919944
   22.23223223    0.03987218
   22.28228228    0.04066217
   22.33233233    0.04153103
   22.38238238    0.04242292
   22.43243243    0.04327766
   22.48248248    0.04404723
   22.53253253    0.04470528
   22.58258258    0.04524404
   22.63263263    0.04566440
   22.68268268    0.04596911
   22.73273273    0.04616331
   22.78278278    0.04625911
   22.83283283    0.04627871
   22.88288288    0.04625239
   22.93293293    0.04621155
   22.98298298    0.04617963
   23.03303303    0.04616575
   23.08308308    0.04616551
   23.13313313    0.04616954
   23.18318318    0.04617486
   23.23323323    0.04619160
   23.28328328    0.04624095
   23.33333333    0.04634666
   23.38338338    0.04652527
   23.43343343    0.04677985
   23.48348348    0.04709900
   23.53353353    0.04746049
   23.58358358    0.04783694
   23.63363363    0.04820071
   23.68368368    0.04852651
   23.73373373    0.04879341
   23.78378378    0.04898813
   23.83383383    0.04910894
   23.88388388    0.04916732
   23.93393393    0.04918544
   23.98398398    0.04919058
   24.03403403    0.04920885
   24.08408408    0.04925991
   24.13413413    0.04935359
   24.18418418    0.04948859
   24.23423423    0.04965339
   24.28428428    0.04982975
   24.33433433    0.04999896
   24.38438438    0.05014937
   24.43443443    0.05028171
   24.48448448    0.05040898
   24.53453453    0.05055155
   24.58458458    0.05073116
   24.63463463    0.05096669
   24.68468468    0.05127108
   24.73473473    0.05164812
   24.78478478    0.05208927
   24.83483483    0.05257176
   24.88488488    0.05306023
   24.93493493    0.05351298
   24.98498498    0.05389254
   25.03503504    0.05417605
   25.08508509    0.05435976
   25.13513514    0.05445640
   25.18518519    0.05448903
   25.23523524    0.05448474
   25.28528529    0.05446835
   25.33533534    0.05445600
   25.38538539    0.05445074
   25.43543544    0.05444291
   25.48548549    0.05441556
   25.53553554    0.05435202
   25.58558559    0.05424161
   25.63563564    0.05408178
   25.68568569    0.05387820
   25.73573574    0.05364522
   25.78578579    0.05340692
   25.83583584    0.05319710
   25.88588589    0.05305640
   25.93593594    0.05302634
   25.98598599    0.05314107
   26.03603604    0.05341814
   26.08608609    0.05385025
   26.13613614    0.05440017
   26.18618619    0.05500150
   26.23623624    0.05556728
   26.28628629    0.05600615
   26.33633634    0.05624237
   26.38638639    0.05623364
   26.43643644    0.05598098
   26.48648649    0.05552749
   26.53653654    0.05494594
   26.58658659    0.05431984
   26.63663664    0.05372558
   26.68668669    0.05322150
   26.73673674    0.05284435
   26.78678679    0.05260909
   26.83683684    0.05250871
   26.88688689    0.05251382
   26.93693694    0.05257426
   26.98698699    0.05262548
   27.03703704    0.05260003
   27.08708709    0.05244194
   27.13713714    0.05211958
   27.18718719    0.05163249
   27.23723724    0.05101008
   27.28728729    0.05030405
   27.33733734    0.04957767
   27.38738739    0.04889469
   27.43743744    0.04830965
   27.48748749    0.04786086
   27.53753754    0.04756681
   27.58758759    0.04742612
   27.63763764    0.04742013
   27.68768769    0.04751694
   27.73773774    0.04767639
   27.78778779    0.04785597
   27.83783784    0.04801853
   27.88788789    0.04814044
   27.93793794    0.04821739
   27.98798799    0.04826431
   28.03803804    0.04830972
   28.08808809    0.04838708
   28.13813814    0.04852672
   28.18818819    0.04875003
   28.23823824    0.04906699
   28.28828829    0.04947687
   28.33833834    0.04997126
   28.38838839    0.05053752
   28.43843844    0.05116148
   28.48848849    0.05182865
   28.53853854    0.05252404
   28.58858859    0.05323133
   28.63863864    0.05393250
   28.68868869    0.05460850
   28.73873874    0.05524021
   28.78878879    0.05580937
   28.83883884    0.05629933
   28.88888889    0.05669441
   28.93893894    0.05697678
   28.98898899    0.05712318
   29.03903904    0.05710798
   29.08908909    0.05691634
   29.13913914    0.05655942
   29.18918919    0.05607825
   29.23923924    0.05553442
   29.28928929    0.05499650
   29.33933934    0.05452907
   29.38938939    0.05418445
   29.43943944    0.05399649
   29.48948949    0.05397694
   29.53953954    0.05411542
   29.58958959    0.05438336
   29.63963964    0.05474098
   29.68968969    0.05514519
   29.73973974    0.05555611
   29.78978979    0.05594096
   29.83983984    0.05627603
   29.88988989    0.05654802
   29.93993994    0.05675551
   29.98998999    0.05691016
   30.04004004    0.05703606
   30.09009009    0.05716579
   30.14014014    0.05733358
   30.19019019    0.05756695
   30.24024024    0.05787942
   30.29029029    0.05826598
   30.34034034    0.05870259
   30.39039039    0.05914973
   30.44044044    0.05955860
   30.49049049    0.05987916
   30.54054054    0.06006947
   30.59059059    0.06010521
   30.64064064    0.05998668
   30.69069069    0.05973959
   30.74074074    0.05940917
   30.79079079    0.05905010
   30.84084084    0.05871667
   30.89089089    0.05845538
   30.94094094    0.05829961
   30.99099099    0.05826552
   31.04104104    0.05834934
   31.09109109    0.05852797
   31.14114114    0.05876433
   31.19119119    0.05901688
   31.24124124    0.05924981
   31.29129129    0.05943972
   31.34134134    0.05957692
   31.39139139    0.05966302
   31.44144144    0.05970795
   31.49149149    0.05972765
   31.54154154    0.05974249
   31.59159159    0.05977454
   31.64164164    0.05984197
   31.69169169    0.05995024
   31.74174174    0.06008390
   31.79179179    0.06020344
   31.84184184    0.06025016
   31.89189189    0.06015814
   31.94194194    0.05987018
   31.99199199    0.05935288
   32.04204204    0.05860613
   32.09209209    0.05766473
   32.14214214    0.05659280
   32.19219219    0.05547325
   32.24224224    0.05439486
   32.29229229    0.05343952
   32.34234234    0.05267219
   32.39239239    0.05213476
   32.44244244    0.05184349
   32.49249249    0.05178890
   32.54254254    0.05193755
   32.59259259    0.05223621
   32.64264264    0.05261941
   32.69269269    0.05301997
   32.74274274    0.05338036
   32.79279279    0.05366079
   32.84284284    0.05384193
   32.89289289    0.05392304
   32.94294294    0.05391806
   32.99299299    0.05385170
   33.04304304    0.05375531
   33.09309309    0.05366239
   33.14314314    0.05360359
   33.19319319    0.05360207
   33.24324324    0.05367035
   33.29329329    0.05380946
   33.34334334    0.05400989
   33.39339339    0.05425343
   33.44344344    0.05451486
   33.49349349    0.05476386
   33.54354354    0.05496847
   33.59359359    0.05510104
   33.64364364    0.05514520
   33.69369369    0.05510038
   33.74374374    0.05498124
   33.79379379    0.05481203
   33.84384384    0.05461869
   33.89389389    0.05442199
   33.94394394    0.05423418
   33.99399399    0.05405980
   34.04404404    0.05389863
   34.09409409    0.05374832
   34.14414414    0.05360520
   34.19419419    0.05346471
   34.24424424    0.05332264
   34.29429429    0.05317718
   34.34434434    0.05303073
   34.39439439    0.05289108
   34.44444444    0.05277151
   34.49449449    0.05268957
   34.54454454    0.05266445
   34.59459459    0.05271378
   34.64464464    0.05285096
   34.69469469    0.05308341
   34.74474474    0.05341164
   34.79479479    0.05382863
   34.84484484    0.05431976
   34.89489489    0.05486340
   34.94494494    0.05543270
   34.99499499    0.05599872
   35.04504505    0.05653440
   35.09509510    0.05701866
   35.14514515    0.05743884
   35.19519520    0.05779047
   35.24524525    0.05807404
   35.29529530    0.05829063
   35.34534535    0.05843899
   35.39539540    0.05851569
   35.44544545    0.05851724
   35.49549550    0.05844153
   35.54554555    0.05828733
   35.59559560    0.05805355
   35.64564565    0.05774058
   35.69569570    0.05735368
   35.74574575    0.05690568
   35.79579580    0.05641678
   35.84584585    0.05591124
   35.89589590    0.05541310
   35.94594595    0.05494297
   35.99599600    0.05451705
   36.04604605    0.05414768
   36.09609610    0.05384394
   36.14614615    0.05361129
   36.19619620    0.05345031
   36.24624625    0.05335569
   36.29629630    0.05331640
   36.34634635    0.05331699
   36.39639640    0.05333956
   36.44644645    0.05336616
   36.49649650    0.05338153
   36.54654655    0.05337573
   36.59659660    0.05334555
   36.64664665    0.05329373
   36.69669670    0.05322641
   36.74674675    0.05315030
   36.79679680    0.05307119
   36.84684685    0.05299368
   36.89689690    0.05292101
   36.94694695    0.05285370
   36.99699700    0.05278730
   37.04704705    0.05271153
   37.09709710    0.05261245
   37.14714715    0.05247749
   37.19719720    0.05230086
   37.24724725    0.05208700
   37.29729730    0.05185067
   37.34734735    0.05161415
   37.39739740    0.05140218
   37.44744745    0.05123657
   37.49749750    0.05113214
   37.54754755    0.05109490
   37.59759760    0.05112250
   37.64764765    0.05120626
   37.69769770    0.05133391
   37.74774775    0.05149247
   37.79779780    0.05167056
   37.84784785    0.05185888
   37.89789790    0.05204837
   37.94794795    0.05222719
   37.99799800    0.05237871
   38.04804805    0.05248275
   38.09809810    0.05252031
   38.14814815    0.05247993
   38.19819820    0.05236259
   38.24824825    0.05218205
   38.29829830    0.05196034
   38.34834835    0.05172017
   38.39839840    0.05147798
   38.44844845    0.05123982
   38.49849850    0.05100098
   38.54854855    0.05074885
   38.59859860    0.05046808
   38.64864865    0.05014695
   38.69869870    0.04978301
   38.74874875    0.04938579
   38.79879880    0.04897552
   38.84884885    0.04857897
   38.89889890    0.04822428
   38.94894895    0.04793670
   38.99899900    0.04773521
   39.04904905    0.04763018
   39.09909910    0.04762195
   39.14914915    0.04770070
   39.19919920    0.04784780
   39.24924925    0.04803828
   39.29929930    0.04824384
   39.34934935    0.04843609
   39.39939940    0.04859031
   39.44944945    0.04868950
   39.49949950    0.04872772
   39.54954955    0.04871123
   39.59959960    0.04865677
   39.64964965    0.04858771
   39.69969970    0.04852958
   39.74974975    0.04850635
   39.79979980    0.04853799
   39.84984985    0.04863918
   39.89989990    0.04881846
   39.94994995    0.04907748
   40.00000000    0.04941025
