 &plot nbnd= 115, nks=   120 /
  -5.008  -4.913  -4.862  -4.817  -4.535  -4.393  -4.221  -4.018  -3.744  -3.519
  -3.454  -3.352  -3.299  -3.131  -3.080  -2.993  -2.860  -2.752  -2.286  -2.181
  -1.738  -1.607  -1.492  -1.094  -0.933  -0.442  -0.187   0.207   0.519   0.773
   1.061   1.198   1.273   1.389   1.814   1.893   2.103   2.249   2.594   2.620
   2.746   2.816   3.079   3.145   3.188
            0.066667  0.086603  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.299 -19.223 -18.995
 -18.634 -18.287 -18.089 -17.141 -16.855 -16.811 -16.250 -15.798 -15.675 -15.392
 -15.257 -15.106 -14.957 -14.857 -14.280 -14.190 -13.836 -13.578 -13.351 -13.179
 -13.065 -12.999 -12.893 -12.596 -12.466 -12.275 -11.936 -11.739 -11.468 -11.206
 -11.150 -10.909 -10.878 -10.649 -10.452 -10.278  -9.866  -9.718  -9.271  -9.223
  -9.136  -8.900  -8.629  -8.399  -8.210  -8.082  -7.332  -7.152  -6.964  -6.808
  -6.428  -6.291  -5.999  -5.791  -5.706  -5.570  -5.438  -5.305  -5.170  -5.098
  -5.009  -4.910  -4.857  -4.810  -4.532  -4.388  -4.217  -4.021  -3.758  -3.521
  -3.454  -3.353  -3.302  -3.134  -3.076  -2.991  -2.861  -2.750  -2.288  -2.181
  -1.739  -1.609  -1.496  -1.091  -0.934  -0.441  -0.191   0.208   0.512   0.780
   1.059   1.195   1.275   1.387   1.817   1.895   2.096   2.256   2.590   2.617
   2.741   2.813   3.082   3.155   3.192
            0.075000  0.097428  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.299 -19.219 -19.001
 -18.626 -18.296 -18.084 -17.141 -16.856 -16.812 -16.250 -15.799 -15.672 -15.391
 -15.258 -15.107 -14.958 -14.858 -14.280 -14.191 -13.833 -13.579 -13.345 -13.178
 -13.064 -13.004 -12.890 -12.598 -12.466 -12.277 -11.937 -11.734 -11.473 -11.206
 -11.140 -10.911 -10.879 -10.648 -10.454 -10.271  -9.870  -9.731  -9.280  -9.223
  -9.145  -8.901  -8.613  -8.399  -8.199  -8.087  -7.338  -7.157  -6.968  -6.795
  -6.427  -6.285  -5.999  -5.789  -5.714  -5.571  -5.437  -5.309  -5.166  -5.098
  -5.009  -4.908  -4.853  -4.803  -4.528  -4.383  -4.213  -4.024  -3.772  -3.523
  -3.452  -3.355  -3.305  -3.137  -3.073  -2.989  -2.861  -2.748  -2.289  -2.180
  -1.740  -1.610  -1.499  -1.088  -0.936  -0.440  -0.194   0.209   0.505   0.787
   1.057   1.191   1.279   1.385   1.821   1.896   2.090   2.263   2.586   2.614
   2.737   2.811   3.084   3.163   3.200
            0.083333  0.108253  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.300 -19.215 -19.007
 -18.617 -18.306 -18.080 -17.141 -16.856 -16.814 -16.250 -15.799 -15.668 -15.391
 -15.260 -15.108 -14.959 -14.859 -14.280 -14.192 -13.830 -13.580 -13.338 -13.178
 -13.062 -13.009 -12.886 -12.601 -12.466 -12.280 -11.939 -11.728 -11.478 -11.205
 -11.130 -10.913 -10.880 -10.647 -10.455 -10.264  -9.875  -9.744  -9.291  -9.224
  -9.155  -8.902  -8.597  -8.400  -8.187  -8.093  -7.346  -7.163  -6.972  -6.780
  -6.425  -6.278  -5.998  -5.787  -5.722  -5.573  -5.435  -5.311  -5.162  -5.098
  -5.009  -4.907  -4.848  -4.795  -4.526  -4.378  -4.208  -4.028  -3.785  -3.525
  -3.451  -3.356  -3.308  -3.141  -3.072  -2.986  -2.860  -2.746  -2.291  -2.180
  -1.741  -1.612  -1.503  -1.085  -0.937  -0.439  -0.198   0.210   0.498   0.795
   1.055   1.186   1.283   1.383   1.825   1.898   2.084   2.270   2.582   2.611
   2.732   2.809   3.085   3.169   3.214
            0.091667  0.119078  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.301 -19.212 -19.013
 -18.609 -18.315 -18.076 -17.140 -16.857 -16.815 -16.249 -15.799 -15.664 -15.390
 -15.261 -15.109 -14.960 -14.860 -14.281 -14.192 -13.828 -13.582 -13.330 -13.178
 -13.061 -13.014 -12.882 -12.604 -12.466 -12.282 -11.941 -11.721 -11.482 -11.205
 -11.120 -10.915 -10.881 -10.646 -10.457 -10.257  -9.881  -9.755  -9.304  -9.224
  -9.164  -8.901  -8.583  -8.401  -8.175  -8.097  -7.354  -7.169  -6.976  -6.764
  -6.424  -6.271  -5.997  -5.787  -5.730  -5.575  -5.433  -5.312  -5.158  -5.099
  -5.009  -4.906  -4.842  -4.788  -4.523  -4.372  -4.203  -4.033  -3.797  -3.528
  -3.449  -3.358  -3.311  -3.145  -3.072  -2.982  -2.858  -2.744  -2.293  -2.179
  -1.742  -1.613  -1.507  -1.082  -0.938  -0.438  -0.202   0.211   0.491   0.802
   1.054   1.182   1.288   1.381   1.830   1.899   2.078   2.277   2.577   2.608
   2.727   2.808   3.086   3.172   3.231
            0.100000  0.129904  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.302 -19.208 -19.019
 -18.600 -18.324 -18.072 -17.140 -16.858 -16.817 -16.249 -15.798 -15.661 -15.390
 -15.263 -15.110 -14.962 -14.861 -14.282 -14.193 -13.825 -13.583 -13.322 -13.177
 -13.059 -13.019 -12.878 -12.607 -12.466 -12.284 -11.943 -11.714 -11.486 -11.205
 -11.110 -10.918 -10.882 -10.645 -10.459 -10.249  -9.890  -9.764  -9.319  -9.224
  -9.173  -8.900  -8.570  -8.402  -8.162  -8.100  -7.363  -7.175  -6.981  -6.747
  -6.421  -6.265  -5.996  -5.789  -5.737  -5.576  -5.430  -5.311  -5.155  -5.099
  -5.008  -4.906  -4.837  -4.779  -4.521  -4.367  -4.199  -4.038  -3.808  -3.532
  -3.447  -3.360  -3.313  -3.149  -3.073  -2.978  -2.855  -2.741  -2.295  -2.179
  -1.744  -1.614  -1.511  -1.079  -0.940  -0.438  -0.206   0.213   0.485   0.808
   1.052   1.177   1.293   1.378   1.834   1.901   2.072   2.283   2.572   2.605
   2.723   2.806   3.087   3.175   3.249
            0.108333  0.140729  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.302 -19.204 -19.025
 -18.591 -18.334 -18.069 -17.140 -16.858 -16.819 -16.249 -15.798 -15.657 -15.390
 -15.265 -15.112 -14.963 -14.862 -14.283 -14.193 -13.821 -13.584 -13.314 -13.177
 -13.058 -13.023 -12.874 -12.610 -12.467 -12.286 -11.945 -11.707 -11.490 -11.206
 -11.101 -10.921 -10.881 -10.644 -10.460 -10.242  -9.900  -9.771  -9.336  -9.224
  -9.181  -8.898  -8.559  -8.404  -8.150  -8.100  -7.372  -7.183  -6.985  -6.730
  -6.419  -6.258  -5.994  -5.793  -5.744  -5.577  -5.426  -5.309  -5.152  -5.099
  -5.007  -4.906  -4.831  -4.771  -4.520  -4.361  -4.196  -4.043  -3.816  -3.537
  -3.445  -3.363  -3.315  -3.154  -3.076  -2.975  -2.852  -2.740  -2.298  -2.178
  -1.747  -1.615  -1.515  -1.077  -0.941  -0.437  -0.210   0.214   0.478   0.814
   1.051   1.172   1.298   1.375   1.838   1.902   2.068   2.289   2.566   2.601
   2.720   2.806   3.088   3.177   3.267
            0.116667  0.151554  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.303 -19.200 -19.031
 -18.583 -18.342 -18.066 -17.139 -16.859 -16.822 -16.249 -15.797 -15.653 -15.389
 -15.267 -15.113 -14.964 -14.863 -14.284 -14.193 -13.818 -13.585 -13.305 -13.176
 -13.057 -13.027 -12.870 -12.613 -12.468 -12.288 -11.947 -11.699 -11.492 -11.206
 -11.094 -10.924 -10.880 -10.643 -10.462 -10.234  -9.911  -9.777  -9.353  -9.225
  -9.188  -8.897  -8.549  -8.407  -8.138  -8.098  -7.382  -7.191  -6.988  -6.712
  -6.416  -6.252  -5.992  -5.800  -5.749  -5.577  -5.420  -5.305  -5.149  -5.099
  -5.006  -4.907  -4.826  -4.762  -4.520  -4.356  -4.194  -4.047  -3.823  -3.542
  -3.442  -3.365  -3.317  -3.159  -3.079  -2.971  -2.847  -2.738  -2.302  -2.178
  -1.750  -1.616  -1.519  -1.075  -0.943  -0.437  -0.214   0.215   0.472   0.819
   1.050   1.167   1.303   1.372   1.842   1.902   2.064   2.296   2.560   2.597
   2.718   2.806   3.090   3.179   3.282
            0.125000  0.162380  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.303 -19.197 -19.036
 -18.576 -18.350 -18.063 -17.139 -16.860 -16.824 -16.248 -15.796 -15.649 -15.389
 -15.269 -15.115 -14.966 -14.864 -14.286 -14.193 -13.815 -13.585 -13.297 -13.175
 -13.057 -13.030 -12.866 -12.616 -12.469 -12.289 -11.949 -11.692 -11.494 -11.206
 -11.087 -10.928 -10.878 -10.642 -10.463 -10.227  -9.923  -9.781  -9.372  -9.226
  -9.194  -8.895  -8.542  -8.411  -8.127  -8.091  -7.393  -7.200  -6.992  -6.693
  -6.412  -6.246  -5.989  -5.809  -5.753  -5.577  -5.414  -5.300  -5.146  -5.099
  -5.005  -4.908  -4.821  -4.753  -4.521  -4.352  -4.195  -4.050  -3.828  -3.547
  -3.440  -3.368  -3.318  -3.164  -3.083  -2.969  -2.841  -2.737  -2.305  -2.177
  -1.753  -1.615  -1.523  -1.073  -0.945  -0.437  -0.218   0.217   0.466   0.823
   1.049   1.163   1.308   1.369   1.846   1.902   2.061   2.301   2.553   2.593
   2.717   2.806   3.093   3.180   3.291
            0.133333  0.173205  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.303 -19.194 -19.040
 -18.569 -18.357 -18.061 -17.138 -16.861 -16.826 -16.248 -15.795 -15.646 -15.388
 -15.270 -15.117 -14.967 -14.866 -14.288 -14.193 -13.812 -13.586 -13.288 -13.175
 -13.058 -13.032 -12.863 -12.620 -12.470 -12.290 -11.951 -11.684 -11.495 -11.206
 -11.081 -10.931 -10.876 -10.642 -10.465 -10.220  -9.936  -9.784  -9.391  -9.227
  -9.200  -8.893  -8.536  -8.415  -8.118  -8.080  -7.404  -7.211  -6.994  -6.675
  -6.408  -6.240  -5.985  -5.819  -5.757  -5.577  -5.407  -5.294  -5.144  -5.099
  -5.004  -4.909  -4.817  -4.744  -4.523  -4.348  -4.198  -4.050  -3.831  -3.552
  -3.437  -3.371  -3.319  -3.169  -3.087  -2.967  -2.835  -2.736  -2.309  -2.177
  -1.757  -1.615  -1.527  -1.071  -0.946  -0.437  -0.222   0.218   0.462   0.826
   1.048   1.159   1.312   1.367   1.849   1.902   2.060   2.307   2.546   2.590
   2.717   2.807   3.096   3.180   3.295
            0.141667  0.184030  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.304 -19.191 -19.043
 -18.563 -18.363 -18.059 -17.138 -16.862 -16.828 -16.248 -15.794 -15.642 -15.388
 -15.272 -15.119 -14.968 -14.868 -14.290 -14.192 -13.810 -13.586 -13.280 -13.173
 -13.059 -13.032 -12.860 -12.623 -12.472 -12.290 -11.953 -11.676 -11.496 -11.206
 -11.077 -10.935 -10.872 -10.643 -10.466 -10.213  -9.949  -9.786  -9.411  -9.229
  -9.204  -8.891  -8.533  -8.421  -8.109  -8.067  -7.416  -7.222  -6.996  -6.657
  -6.403  -6.236  -5.981  -5.829  -5.759  -5.577  -5.399  -5.286  -5.142  -5.099
  -5.003  -4.910  -4.813  -4.734  -4.527  -4.345  -4.205  -4.048  -3.833  -3.558
  -3.435  -3.374  -3.319  -3.174  -3.091  -2.965  -2.829  -2.735  -2.314  -2.176
  -1.762  -1.614  -1.530  -1.071  -0.948  -0.438  -0.225   0.219   0.457   0.828
   1.048   1.155   1.315   1.366   1.851   1.902   2.059   2.312   2.538   2.586
   2.719   2.808   3.100   3.179   3.297
            0.150000  0.194856  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.823 -19.304 -19.189 -19.046
 -18.559 -18.368 -18.058 -17.137 -16.864 -16.830 -16.247 -15.793 -15.638 -15.387
 -15.273 -15.121 -14.969 -14.869 -14.293 -14.191 -13.807 -13.586 -13.273 -13.172
 -13.060 -13.030 -12.857 -12.626 -12.474 -12.289 -11.956 -11.669 -11.496 -11.205
 -11.074 -10.940 -10.868 -10.644 -10.467 -10.207  -9.961  -9.788  -9.431  -9.233
  -9.206  -8.889  -8.532  -8.427  -8.100  -8.051  -7.428  -7.233  -6.997  -6.640
  -6.396  -6.232  -5.977  -5.840  -5.760  -5.577  -5.390  -5.277  -5.140  -5.099
  -5.002  -4.911  -4.809  -4.724  -4.532  -4.343  -4.213  -4.044  -3.832  -3.564
  -3.433  -3.377  -3.319  -3.180  -3.096  -2.963  -2.822  -2.734  -2.319  -2.176
  -1.767  -1.613  -1.533  -1.070  -0.949  -0.439  -0.229   0.220   0.454   0.829
   1.048   1.153   1.317   1.366   1.852   1.901   2.060   2.316   2.531   2.583
   2.722   2.809   3.103   3.178   3.298
            0.158333  0.205681  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.822 -19.304 -19.188 -19.048
 -18.556 -18.371 -18.057 -17.136 -16.865 -16.833 -16.247 -15.792 -15.635 -15.387
 -15.274 -15.123 -14.971 -14.871 -14.295 -14.190 -13.804 -13.587 -13.266 -13.170
 -13.062 -13.028 -12.856 -12.630 -12.477 -12.288 -11.958 -11.661 -11.495 -11.205
 -11.072 -10.944 -10.864 -10.646 -10.468 -10.201  -9.972  -9.789  -9.451  -9.237
  -9.208  -8.887  -8.534  -8.433  -8.090  -8.034  -7.441  -7.245  -6.997  -6.624
  -6.388  -6.229  -5.972  -5.849  -5.761  -5.577  -5.381  -5.267  -5.139  -5.099
  -5.002  -4.913  -4.806  -4.713  -4.539  -4.342  -4.222  -4.038  -3.830  -3.569
  -3.432  -3.380  -3.319  -3.185  -3.100  -2.962  -2.816  -2.734  -2.324  -2.175
  -1.773  -1.612  -1.535  -1.070  -0.951  -0.440  -0.232   0.220   0.451   0.829
   1.047   1.152   1.317   1.367   1.853   1.900   2.062   2.319   2.523   2.579
   2.726   2.811   3.107   3.177   3.299
            0.166667  0.216506  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.822 -19.304 -19.187 -19.048
 -18.555 -18.372 -18.057 -17.136 -16.867 -16.835 -16.247 -15.790 -15.631 -15.387
 -15.275 -15.125 -14.972 -14.873 -14.297 -14.189 -13.802 -13.587 -13.261 -13.168
 -13.062 -13.024 -12.854 -12.633 -12.480 -12.286 -11.960 -11.654 -11.494 -11.204
 -11.071 -10.949 -10.859 -10.649 -10.468 -10.195  -9.982  -9.789  -9.471  -9.242
  -9.208  -8.885  -8.538  -8.440  -8.078  -8.016  -7.456  -7.257  -6.997  -6.609
  -6.379  -6.227  -5.966  -5.858  -5.761  -5.577  -5.372  -5.256  -5.137  -5.098
  -5.002  -4.914  -4.803  -4.703  -4.548  -4.342  -4.231  -4.031  -3.827  -3.575
  -3.431  -3.382  -3.318  -3.190  -3.104  -2.960  -2.811  -2.734  -2.330  -2.175
  -1.778  -1.611  -1.537  -1.071  -0.952  -0.441  -0.235   0.221   0.449   0.827
   1.046   1.152   1.315   1.370   1.852   1.899   2.064   2.322   2.516   2.577
   2.731   2.813   3.110   3.175   3.301
            0.175000  0.227332  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.822 -19.304 -19.188 -19.047
 -18.556 -18.371 -18.058 -17.135 -16.868 -16.837 -16.246 -15.788 -15.628 -15.387
 -15.275 -15.128 -14.973 -14.875 -14.300 -14.188 -13.799 -13.587 -13.257 -13.166
 -13.063 -13.019 -12.854 -12.636 -12.483 -12.283 -11.962 -11.647 -11.491 -11.204
 -11.072 -10.955 -10.854 -10.653 -10.468 -10.190  -9.991  -9.790  -9.490  -9.248
  -9.208  -8.883  -8.543  -8.447  -8.064  -7.998  -7.471  -7.269  -6.997  -6.595
  -6.368  -6.226  -5.960  -5.866  -5.760  -5.577  -5.363  -5.244  -5.136  -5.098
  -5.002  -4.916  -4.800  -4.692  -4.559  -4.343  -4.239  -4.024  -3.822  -3.581
  -3.431  -3.384  -3.317  -3.195  -3.108  -2.959  -2.807  -2.734  -2.336  -2.174
  -1.785  -1.610  -1.538  -1.073  -0.954  -0.443  -0.237   0.221   0.448   0.824
   1.044   1.153   1.312   1.374   1.851   1.898   2.068   2.324   2.510   2.574
   2.737   2.815   3.111   3.173   3.302
            0.183333  0.238157  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.822 -19.304 -19.189 -19.046
 -18.559 -18.368 -18.059 -17.134 -16.870 -16.839 -16.246 -15.786 -15.625 -15.387
 -15.275 -15.130 -14.975 -14.877 -14.302 -14.187 -13.797 -13.587 -13.253 -13.163
 -13.063 -13.012 -12.854 -12.639 -12.487 -12.280 -11.964 -11.641 -11.488 -11.203
 -11.073 -10.960 -10.848 -10.658 -10.468 -10.186  -9.999  -9.791  -9.509  -9.254
  -9.207  -8.881  -8.550  -8.455  -8.050  -7.980  -7.487  -7.281  -6.998  -6.583
  -6.356  -6.225  -5.955  -5.872  -5.757  -5.578  -5.355  -5.231  -5.135  -5.097
  -5.002  -4.917  -4.798  -4.682  -4.572  -4.345  -4.246  -4.017  -3.816  -3.586
  -3.432  -3.387  -3.315  -3.199  -3.111  -2.957  -2.805  -2.735  -2.342  -2.174
  -1.792  -1.609  -1.539  -1.075  -0.955  -0.445  -0.239   0.220   0.448   0.821
   1.042   1.156   1.308   1.378   1.848   1.897   2.073   2.324   2.504   2.572
   2.744   2.818   3.111   3.173   3.303
            0.191667  0.248982  0.000000
 -36.042 -34.888 -34.279 -22.143 -20.898 -20.233 -19.822 -19.303 -19.190 -19.043
 -18.563 -18.364 -18.060 -17.133 -16.872 -16.841 -16.245 -15.784 -15.622 -15.388
 -15.274 -15.133 -14.976 -14.880 -14.304 -14.186 -13.794 -13.588 -13.251 -13.160
 -13.062 -13.004 -12.854 -12.641 -12.491 -12.277 -11.965 -11.634 -11.484 -11.202
 -11.075 -10.966 -10.843 -10.664 -10.468 -10.181 -10.005  -9.791  -9.527  -9.261
  -9.206  -8.879  -8.559  -8.463  -8.034  -7.962  -7.504  -7.292  -6.998  -6.571
  -6.342  -6.225  -5.949  -5.876  -5.754  -5.579  -5.347  -5.219  -5.134  -5.095
  -5.003  -4.918  -4.796  -4.674  -4.585  -4.348  -4.250  -4.012  -3.810  -3.591
  -3.433  -3.388  -3.313  -3.202  -3.113  -2.955  -2.803  -2.735  -2.349  -2.173
