# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
    1.31131131    0.00247138
    1.36136136    0.00247291
    1.41141141    0.00248204
    1.46146146    0.00249859
    1.51151151    0.00252046
    1.56156156    0.00254357
    1.61161161    0.00256392
    1.66166166    0.00257978
    1.71171171    0.00259201
    1.76176176    0.00260272
    1.81181181    0.00261388
    1.86186186    0.00262650
    1.91191191    0.00264076
    1.96196196    0.00265703
    2.01201201    0.00267556
    2.06206206    0.00269574
    2.11211211    0.00271658
    2.16216216    0.00273739
    2.21221221    0.00275773
    2.26226226    0.00277752
    2.31231231    0.00279731
    2.36236236    0.00281792
    2.41241241    0.00283990
    2.46246246    0.00286418
    2.51251251    0.00289292
    2.56256256    0.00292870
    2.61261261    0.00297283
    2.66266266    0.00302462
    2.71271271    0.00308105
    2.76276276    0.00313722
    2.81281281    0.00318833
    2.86286286    0.00323206
    2.91291291    0.00326911
    2.96296296    0.00330173
    3.01301301    0.00333246
    3.06306306    0.00336440
    3.11311311    0.00340142
    3.16316316    0.00344728
    3.21321321    0.00350430
    3.26326326    0.00357301
    3.31331331    0.00365223
    3.36336336    0.00373884
    3.41341341    0.00382771
    3.46346346    0.00391287
    3.51351351    0.00399025
    3.56356356    0.00406045
    3.61361361    0.00412842
    3.66366366    0.00419997
    3.71371371    0.00427873
    3.76376376    0.00436545
    3.81381381    0.00445918
    3.86386386    0.00455824
    3.91391391    0.00466062
    3.96396396    0.00476437
    4.01401401    0.00486848
    4.06406406    0.00497333
    4.11411411    0.00508050
    4.16416416    0.00519213
    4.21421421    0.00531026
    4.26426426    0.00543671
    4.31431431    0.00557307
    4.36436436    0.00572062
    4.41441441    0.00588026
    4.46446446    0.00605251
    4.51451451    0.00623777
    4.56456456    0.00643673
    4.61461461    0.00665102
    4.66466466    0.00688382
    4.71471471    0.00713991
    4.76476476    0.00742483
    4.81481481    0.00774322
    4.86486486    0.00809704
    4.91491491    0.00848542
    4.96496496    0.00890668
    5.01501502    0.00936109
    5.06506507    0.00985087
    5.11511512    0.01037761
    5.16516517    0.01094008
    5.21521522    0.01153479
    5.26526527    0.01215932
    5.31531532    0.01281679
    5.36536537    0.01351815
    5.41541542    0.01427998
    5.46546547    0.01512005
    5.51551552    0.01605400
    5.56556557    0.01709396
    5.61561562    0.01824831
    5.66566567    0.01952402
    5.71571572    0.02093237
    5.76576577    0.02249544
    5.81581582    0.02425001
    5.86586587    0.02624837
    5.91591592    0.02855727
    5.96596597    0.03125514
    6.01601602    0.03442915
    6.06606607    0.03817346
    6.11611612    0.04258579
    6.16616617    0.04775761
    6.21621622    0.05375841
    6.26626627    0.06062700
    6.31631632    0.06839517
    6.36636637    0.07715877
    6.41641642    0.08716733
    6.46646647    0.09885778
    6.51651652    0.11277543
    6.56656657    0.12942599
    6.61661662    0.14918850
    6.66666667    0.17237760
    6.71671672    0.19934226
    6.76676677    0.23024854
    6.81681682    0.26421134
    6.86686687    0.29796528
    6.91691692    0.32530456
    6.96696697    0.33900995
    7.01701702    0.33483517
    7.06706707    0.31421564
    7.11711712    0.28317173
    7.16716717    0.24880835
    7.21721722    0.21667126
    7.26726727    0.18996665
    7.31731732    0.16987500
    7.36736737    0.15621976
    7.41741742    0.14799952
    7.46746747    0.14364614
    7.51751752    0.14129048
    7.56756757    0.13921862
    7.61761762    0.13620590
    7.66766767    0.13161761
    7.71771772    0.12546736
    7.76776777    0.11833717
    7.81781782    0.11105458
    7.86786787    0.10430548
    7.91791792    0.09839738
    7.96796797    0.09321143
    8.01801802    0.08831104
    8.06806807    0.08323410
    8.11811812    0.07785660
    8.16816817    0.07245949
    8.21821822    0.06745872
    8.26826827    0.06317604
    8.31831832    0.05979118
    8.36836837    0.05737302
    8.41841842    0.05591677
    8.46846847    0.05537179
    8.51851852    0.05565944
    8.56856857    0.05667828
    8.61861862    0.05829297
    8.66866867    0.06031639
    8.71871872    0.06251421
    8.76876877    0.06465045
    8.81881882    0.06653860
    8.86886887    0.06807648
    8.91891892    0.06931008
    8.96896897    0.07045745
    9.01901902    0.07174987
    9.06906907    0.07320334
    9.11911912    0.07456271
    9.16916917    0.07546942
    9.21921922    0.07564998
    9.26926927    0.07499714
    9.31931932    0.07365449
    9.36936937    0.07200498
    9.41941942    0.07046365
    9.46946947    0.06932080
    9.51951952    0.06875438
    9.56956957    0.06885845
    9.61961962    0.06957946
    9.66966967    0.07064223
    9.71971972    0.07158945
    9.76976977    0.07198686
    9.81981982    0.07170392
    9.86986987    0.07100991
    9.91991992    0.07035893
    9.96996997    0.07010658
   10.02002002    0.07038861
   10.07007007    0.07110979
   10.12012012    0.07197258
   10.17017017    0.07259599
   10.22022022    0.07272375
   10.27027027    0.07237992
   10.32032032    0.07183850
   10.37037037    0.07143219
   10.42042042    0.07134899
   10.47047047    0.07155272
   10.52052052    0.07187039
   10.57057057    0.07217545
   10.62062062    0.07249859
   10.67067067    0.07295185
   10.72072072    0.07355054
   10.77077077    0.07414145
   10.82082082    0.07453160
   10.87087087    0.07464696
   10.92092092    0.07458174
   10.97097097    0.07457570
   11.02102102    0.07486993
   11.07107107    0.07550350
   11.12112112    0.07626687
   11.17117117    0.07685375
   11.22122122    0.07706518
   11.27127127    0.07689775
   11.32132132    0.07650089
   11.37137137    0.07609836
   11.42142142    0.07588340
   11.47147147    0.07591864
   11.52152152    0.07613528
   11.57157157    0.07641658
   11.62162162    0.07667972
   11.67167167    0.07692694
   11.72172172    0.07725242
   11.77177177    0.07777840
   11.82182182    0.07855296
   11.87187187    0.07949240
   11.92192192    0.08041403
