# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
    1.31131131    0.06263827
    1.36136136    0.05990539
    1.41141141    0.05776308
    1.46146146    0.05628893
    1.51151151    0.05548753
    1.56156156    0.05523164
    1.61161161    0.05526682
    1.66166166    0.05528398
    1.71171171    0.05504952
    1.76176176    0.05454122
    1.81181181    0.05392557
    1.86186186    0.05338122
    1.91191191    0.05301788
    1.96196196    0.05291963
    2.01201201    0.05310683
    2.06206206    0.05346755
    2.11211211    0.05382298
    2.16216216    0.05399115
    2.21221221    0.05378732
    2.26226226    0.05311084
    2.31231231    0.05207196
    2.36236236    0.05096319
    2.41241241    0.05007520
    2.46246246    0.04953101
    2.51251251    0.04929918
    2.56256256    0.04934104
    2.61261261    0.04965101
    2.66266266    0.05015884
    2.71271271    0.05072742
    2.76276276    0.05126581
    2.81281281    0.05170675
    2.86286286    0.05184225
    2.91291291    0.05138642
    2.96296296    0.05029104
    3.01301301    0.04881937
    3.06306306    0.04728602
    3.11311311    0.04587156
    3.16316316    0.04469265
    3.21321321    0.04389859
    3.26326326    0.04359829
    3.31331331    0.04377337
    3.36336336    0.04432776
    3.41341341    0.04520084
    3.46346346    0.04637873
    3.51351351    0.04778122
    3.56356356    0.04916482
    3.61361361    0.05016260
    3.66366366    0.05047457
    3.71371371    0.05007485
    3.76376376    0.04922102
    3.81381381    0.04825245
    3.86386386    0.04742154
    3.91391391    0.04682776
    3.96396396    0.04641984
    4.01401401    0.04606242
    4.06406406    0.04561523
    4.11411411    0.04503701
    4.16416416    0.04445740
    4.21421421    0.04408635
    4.26426426    0.04405615
    4.31431431    0.04437414
    4.36436436    0.04494087
    4.41441441    0.04554674
    4.46446446    0.04591242
    4.51451451    0.04582148
    4.56456456    0.04525380
    4.61461461    0.04439717
    4.66466466    0.04351385
    4.71471471    0.04275746
    4.76476476    0.04210591
    4.81481481    0.04147654
    4.86486486    0.04090111
    4.91491491    0.04055302
    4.96496496    0.04058330
    5.01501502    0.04095553
    5.06506507    0.04142502
    5.11511512    0.04172162
    5.16516517    0.04181660
    5.21521522    0.04194337
    5.26526527    0.04232773
    5.31531532    0.04295880
    5.36536537    0.04359401
    5.41541542    0.04393677
    5.46546547    0.04386805
    5.51551552    0.04354686
    5.56556557    0.04323896
    5.61561562    0.04306091
    5.66566567    0.04290269
    5.71571572    0.04254394
    5.76576577    0.04187612
    5.81581582    0.04101670
    5.86586587    0.04021233
    5.91591592    0.03967754
    5.96596597    0.03949946
    6.01601602    0.03965734
    6.06606607    0.04008469
    6.11611612    0.04068544
    6.16616617    0.04132396
    6.21621622    0.04184890
    6.26626627    0.04217092
    6.31631632    0.04234235
    6.36636637    0.04253407
    6.41641642    0.04289566
    6.46646647    0.04343605
    6.51651652    0.04404920
    6.56656657    0.04463264
    6.61661662    0.04514022
    6.66666667    0.04553180
    6.71671672    0.04571404
    6.76676677    0.04557554
    6.81681682    0.04513267
    6.86686687    0.04457593
    6.91691692    0.04408204
    6.96696697    0.04365414
    7.01701702    0.04319269
    7.06706707    0.04267437
    7.11711712    0.04222365
    7.16716717    0.04199992
    7.21721722    0.04205238
    7.26726727    0.04228774
    7.31731732    0.04251561
    7.36736737    0.04253592
    7.41741742    0.04226277
    7.46746747    0.04178115
    7.51751752    0.04126560
    7.56756757    0.04085640
    7.61761762    0.04059214
    7.66766767    0.04044337
    7.71771772    0.04040113
    7.76776777    0.04049874
    7.81781782    0.04076999
    7.86786787    0.04118935
    7.91791792    0.04161032
    7.96796797    0.04176394
    8.01801802    0.04135756
    8.06806807    0.04025840
    8.11811812    0.03863173
    8.16816817    0.03685761
    8.21821822    0.03529942
    8.26826827    0.03415977
    8.31831832    0.03348317
    8.36836837    0.03322140
