# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   -6.44644645    0.00039309
   -6.39639640    0.00039487
   -6.34634635    0.00039667
   -6.29629630    0.00039848
   -6.24624625    0.00040031
   -6.19619620    0.00040215
   -6.14614615    0.00040402
   -6.09609610    0.00040590
   -6.04604605    0.00040779
   -5.99599600    0.00040971
   -5.94594595    0.00041164
   -5.89589590    0.00041359
   -5.84584585    0.00041556
   -5.79579580    0.00041755
   -5.74574575    0.00041956
   -5.69569570    0.00042159
   -5.64564565    0.00042363
   -5.59559560    0.00042570
   -5.54554555    0.00042779
   -5.49549550    0.00042989
   -5.44544545    0.00043202
   -5.39539540    0.00043417
   -5.34534535    0.00043634
   -5.29529530    0.00043853
   -5.24524525    0.00044075
   -5.19519520    0.00044298
   -5.14514515    0.00044524
   -5.09509510    0.00044752
   -5.04504505    0.00044983
   -4.99499499    0.00045216
   -4.94494494    0.00045451
   -4.89489489    0.00045689
   -4.84484484    0.00045929
   -4.79479479    0.00046172
   -4.74474474    0.00046417
   -4.69469469    0.00046666
   -4.64464464    0.00046916
   -4.59459459    0.00047170
   -4.54454454    0.00047426
   -4.49449449    0.00047685
   -4.44444444    0.00047947
   -4.39439439    0.00048211
   -4.34434434    0.00048479
   -4.29429429    0.00048750
   -4.24424424    0.00049023
   -4.19419419    0.00049300
   -4.14414414    0.00049580
   -4.09409409    0.00049864
   -4.04404404    0.00050150
   -3.99399399    0.00050440
   -3.94394394    0.00050733
   -3.89389389    0.00051030
   -3.84384384    0.00051330
   -3.79379379    0.00051634
   -3.74374374    0.00051941
   -3.69369369    0.00052253
   -3.64364364    0.00052568
   -3.59359359    0.00052887
   -3.54354354    0.00053210
   -3.49349349    0.00053537
   -3.44344344    0.00053868
   -3.39339339    0.00054203
   -3.34334334    0.00054543
   -3.29329329    0.00054887
   -3.24324324    0.00055236
   -3.19319319    0.00055589
   -3.14314314    0.00055947
   -3.09309309    0.00056310
   -3.04304304    0.00056678
   -2.99299299    0.00057051
   -2.94294294    0.00057429
   -2.89289289    0.00057813
   -2.84284284    0.00058202
   -2.79279279    0.00058596
   -2.74274274    0.00058996
   -2.69269269    0.00059403
   -2.64264264    0.00059815
   -2.59259259    0.00060234
   -2.54254254    0.00060659
   -2.49249249    0.00061090
   -2.44244244    0.00061529
   -2.39239239    0.00061974
   -2.34234234    0.00062427
   -2.29229229    0.00062888
   -2.24224224    0.00063356
   -2.19219219    0.00063832
   -2.14214214    0.00064317
   -2.09209209    0.00064810
   -2.04204204    0.00065313
   -1.99199199    0.00065825
   -1.94194194    0.00066347
   -1.89189189    0.00066879
   -1.84184184    0.00067422
   -1.79179179    0.00067976
   -1.74174174    0.00068542
   -1.69169169    0.00069121
   -1.64164164    0.00069713
   -1.59159159    0.00070319
   -1.54154154    0.00070940
   -1.49149149    0.00071577
   -1.44144144    0.00072231
   -1.39139139    0.00072903
   -1.34134134    0.00073595
   -1.29129129    0.00074309
   -1.24124124    0.00075046
   -1.19119119    0.00075808
   -1.14114114    0.00076598
   -1.09109109    0.00077420
   -1.04104104    0.00078276
   -0.99099099    0.00079171
   -0.94094094    0.00080110
   -0.89089089    0.00081100
   -0.84084084    0.00082147
   -0.79079079    0.00083261
   -0.74074074    0.00084453
   -0.69069069    0.00085739
   -0.64064064    0.00087138
   -0.59059059    0.00088672
   -0.54054054    0.00090376
   -0.49049049    0.00092290
   -0.44044044    0.00094472
   -0.39039039    0.00097002
   -0.34034034    0.00099988
   -0.29029029    0.00103582
   -0.24024024    0.00107997
   -0.19019019    0.00113519
   -0.14014014    0.00120500
   -0.09009009    0.00129144
   -0.04004004    0.00140163
    0.01001001    0.00152967
    0.06006006    0.00165079
    0.11011011    0.00174435
    0.16016016    0.00181232
    0.21021021    0.00183612
    0.26026026    0.00182107
    0.31031031    0.00178450
    0.36036036    0.00174478
    0.41041041    0.00171319
    0.46046046    0.00169361
    0.51051051    0.00168555
    0.56056056    0.00168645
    0.61061061    0.00169289
    0.66066066    0.00170098
    0.71071071    0.00170648
    0.76076076    0.00170549
    0.81081081    0.00169646
    0.86086086    0.00168116
    0.91091091    0.00166335
    0.96096096    0.00164670
    1.01101101    0.00163389
    1.06106106    0.00162683
    1.11111111    0.00162662
    1.16116116    0.00163331
    1.21121121    0.00164561
    1.26126126    0.00166112
    1.31131131    0.00167700
    1.36136136    0.00169130
    1.41141141    0.00170406
    1.46146146    0.00171693
    1.51151151    0.00173195
    1.56156156    0.00175050
    1.61161161    0.00177297
    1.66166166    0.00179873
    1.71171171    0.00182621
    1.76176176    0.00185342
    1.81181181    0.00187917
    1.86186186    0.00190391
    1.91191191    0.00192927
    1.96196196    0.00195683
    2.01201201    0.00198740
    2.06206206    0.00202096
    2.11211211    0.00205680
    2.16216216    0.00209334
    2.21221221    0.00212843
    2.26226226    0.00216076
    2.31231231    0.00219073
    2.36236236    0.00221942
    2.41241241    0.00224710
    2.46246246    0.00227322
    2.51251251    0.00229767
    2.56256256    0.00232197
    2.61261261    0.00234875
    2.66266266    0.00238005
    2.71271271    0.00241575
    2.76276276    0.00245378
    2.81281281    0.00249159
    2.86286286    0.00252772
    2.91291291    0.00256194
    2.96296296    0.00259424
    3.01301301    0.00262411
    3.06306306    0.00265140
    3.11311311    0.00267761
    3.16316316    0.00270570
    3.21321321    0.00273884
    3.26326326    0.00277951
    3.31331331    0.00282928
    3.36336336    0.00288890
    3.41341341    0.00295851
    3.46346346    0.00303759
    3.51351351    0.00312491
    3.56356356    0.00321872
    3.61361361    0.00331725
    3.66366366    0.00341876
    3.71371371    0.00352099
    3.76376376    0.00362065
    3.81381381    0.00371464
    3.86386386    0.00380216
    3.91391391    0.00388483
    3.96396396    0.00396464
    4.01401401    0.00404203
    4.06406406    0.00411606
    4.11411411    0.00418632
    4.16416416    0.00425480
    4.21421421    0.00432564
    4.26426426    0.00440294
    4.31431431    0.00448948
    4.36436436    0.00458723
    4.41441441    0.00469797
    4.46446446    0.00482279
    4.51451451    0.00496139
    4.56456456    0.00511217
    4.61461461    0.00527305
    4.66466466    0.00544224
    4.71471471    0.00561907
    4.76476476    0.00580461
    4.81481481    0.00600150
    4.86486486    0.00621257
    4.91491491    0.00643957
    4.96496496    0.00668254
    5.01501502    0.00694073
    5.06506507    0.00721411
    5.11511512    0.00750465
    5.16516517    0.00781708
    5.21521522    0.00815846
    5.26526527    0.00853572
    5.31531532    0.00895253
    5.36536537    0.00940788
    5.41541542    0.00989769
    5.46546547    0.01041834
    5.51551552    0.01097010
    5.56556557    0.01155909
    5.61561562    0.01219740
    5.66566567    0.01290045
    5.71571572    0.01368203
    5.76576577    0.01455038
    5.81581582    0.01550870
    5.86586587    0.01655906
    5.91591592    0.01770628
    5.96596597    0.01896086
    6.01601602    0.02034222
    6.06606607    0.02188089
    6.11611612    0.02361874
    6.16616617    0.02560923
    6.21621622    0.02792030
    6.26626627    0.03063850
    6.31631632    0.03386887
    6.36636637    0.03772824
    6.41641642    0.04233609
    6.46646647    0.04780467
    6.51651652    0.05422575
    6.56656657    0.06166171
    6.61661662    0.07018104
    6.66666667    0.07998055
    6.71671672    0.09150498
    6.76676677    0.10537326
    6.81681682    0.12209995
    6.86686687    0.14176924
    6.91691692    0.16378372
    6.96696697    0.18671869
    7.01701702    0.20821910
    7.06706707    0.22514818
    7.11711712    0.23451971
    7.16716717    0.23498002
    7.21721722    0.22765375
    7.26726727    0.21549999
    7.31731732    0.20174419
    7.36736737    0.18882317
    7.41741742    0.17828944
    7.46746747    0.17090668
    7.51751752    0.16649253
    7.56756757    0.16383982
    7.61761762    0.16109017
    7.66766767    0.15660134
    7.71771772    0.14987266
    7.76776777    0.14170198
    7.81781782    0.13335495
    7.86786787    0.12573944
    7.91791792    0.11919297
    7.96796797    0.11355092
    8.01801802    0.10827814
    8.06806807    0.10271942
    8.11811812    0.09645770
    8.16816817    0.08958826
    8.21821822    0.08263858
    8.26826827    0.07619318
    8.31831832    0.07062582
    8.36836837    0.06608972
    8.41841842    0.06260767
    8.46846847    0.06014076
    8.51851852    0.05861979
    8.56856857    0.05795405
    8.61861862    0.05802955
    8.66866867    0.05870786
    8.71871872    0.05983836
    8.76876877    0.06128961
    8.81881882    0.06298140
    8.86886887    0.06487075
    8.91891892    0.06689080
    8.96896897    0.06895600
    9.01901902    0.07108430
    9.06906907    0.07343866
    9.11911912    0.07614061
    9.16916917    0.07907319
    9.21921922    0.08192077
    9.26926927    0.08430177
    9.31931932    0.08576265
    9.36936937    0.08590452
    9.41941942    0.08476660
    9.46946947    0.08289152
    9.51951952    0.08094945
    9.56956957    0.07947064
    9.61961962    0.07881318
    9.66966967    0.07909515
    9.71971972    0.08006625
    9.76976977    0.08112292
    9.81981982    0.08159664
    9.86986987    0.08117685
    9.91991992    0.08009262
    9.96996997    0.07889047
   10.02002002    0.07807766
   10.07007007    0.07791858
   10.12012012    0.07839948
   10.17017017    0.07927756
   10.22022022    0.08019015
   10.27027027    0.08080265
   10.32032032    0.08092793
   10.37037037    0.08057771
   10.42042042    0.07994320
   10.47047047    0.07928656
   10.52052052    0.07877626
   10.57057057    0.07840765
   10.62062062    0.07809430
   10.67067067    0.07781493
   10.72072072    0.07766219
   10.77077077    0.07777212
   10.82082082    0.07820822
   10.87087087    0.07891320
   10.92092092    0.07975690
   10.97097097    0.08061414
   11.02102102    0.08143505
   11.07107107    0.08227140
   11.12112112    0.08321905
   11.17117117    0.08432962
   11.22122122    0.08555930
   11.27127127    0.08675336
   11.32132132    0.08769227
   11.37137137    0.08821758
   11.42142142    0.08831824
   11.47147147    0.08807956
   11.52152152    0.08758723
   11.57157157    0.08689648
   11.62162162    0.08604362
   11.67167167    0.08505807
   11.72172172    0.08400877
   11.77177177    0.08306469
   11.82182182    0.08245925
   11.87187187    0.08235039
   11.92192192    0.08270427
   11.97197197    0.08330448
   12.02202202    0.08388164
   12.07207207    0.08427002
   12.12212212    0.08448142
   12.17217217    0.08466608
   12.22222222    0.08500949
   12.27227227    0.08561854
   12.32232232    0.08643704
   12.37237237    0.08724535
   12.42242242    0.08777854
   12.47247247    0.08787765
   12.52252252    0.08753382
   12.57257257    0.08684742
   12.62262262    0.08598875
   12.67267267    0.08513192
   12.72272272    0.08437948
   12.77277277    0.08376014
   12.82282282    0.08328393
   12.87287287    0.08296829
   12.92292292    0.08280678
   12.97297297    0.08273423
   13.02302302    0.08263897
   13.07307307    0.08241791
   13.12312312    0.08203313
   13.17317317    0.08152192
   13.22322322    0.08094911
   13.27327327    0.08034699
   13.32332332    0.07969995
   13.37337337    0.07897903
   13.42342342    0.07818334
   13.47347347    0.07735780
   13.52352352    0.07658403
   13.57357357    0.07594891
   13.62362362    0.07550878
   13.67367367    0.07527087
   13.72372372    0.07519237
   13.77377377    0.07518608
   13.82382382    0.07513389
   13.87387387    0.07492122
   13.92392392    0.07449008
   13.97397397    0.07387851
   14.02402402    0.07321091
   14.07407407    0.07264467
   14.12412412    0.07231703
   14.17417417    0.07231802
   14.22422422    0.07267836
   14.27427427    0.07335894
   14.32432432    0.07424611
   14.37437437    0.07516552
   14.42442442    0.07592253
   14.47447447    0.07636091
   14.52452452    0.07641178
   14.57457457    0.07610820
   14.62462462    0.07556324
   14.67467467    0.07492357
   14.72472472    0.07432255
   14.77477477    0.07386020
   14.82482482    0.07361378
   14.87487487    0.07365509
   14.92492492    0.07404869
   14.97497497    0.07482784
   15.02502503    0.07596416
   15.07507508    0.07734347
   15.12512513    0.07875558
   15.17517518    0.07992201
   15.22522523    0.08059220
   15.27527528    0.08067555
   15.32532533    0.08029480
   15.37537538    0.07970140
   15.42542543    0.07914096
   15.47547548    0.07877910
   15.52552553    0.07870380
   15.57557558    0.07896060
   15.62562563    0.07958018
   15.67567568    0.08058118
   15.72572573    0.08195264
   15.77577578    0.08363701
   15.82582583    0.08553299
   15.87587588    0.08751756
   15.92592593    0.08947056
   15.97597598    0.09128878
   16.02602603    0.09288795
   16.07607608    0.09419692
   16.12612613    0.09515191
   16.17617618    0.09569986
   16.22622623    0.09580819
   16.27627628    0.09546565
   16.32632633    0.09467328
   16.37637638    0.09344829
   16.42642643    0.09185063
   16.47647648    0.09000465
   16.52652653    0.08808451
   16.57657658    0.08626839
   16.62662663    0.08469242
   16.67667668    0.08342446
   16.72672673    0.08246069
   16.77677678    0.08174960
   16.82682683    0.08124678
   16.87687688    0.08096791
   16.92692693    0.08098167
   16.97697698    0.08134164
   17.02702703    0.08201830
   17.07707708    0.08287934
   17.12712713    0.08372920
   17.17717718    0.08438958
   17.22722723    0.08477352
   17.27727728    0.08490413
   17.32732733    0.08487711
   17.37737738    0.08480877
   17.42742743    0.08480229
   17.47747748    0.08493412
   17.52752753    0.08524701
   17.57757758    0.08574128
   17.62762763    0.08636450
   17.67767768    0.08700712
   17.72772773    0.08751578
   17.77777778    0.08773364
   17.82782783    0.08756179
   17.87787788    0.08700932
   17.92792793    0.08619252
   17.97797798    0.08527779
   18.02802803    0.08440748
   18.07807808    0.08365471
   18.12812813    0.08302893
   18.17817818    0.08252281
   18.22822823    0.08216146
   18.27827828    0.08200629
   18.32832833    0.08210384
   18.37837838    0.08242383
   18.42842843    0.08284123
   18.47847848    0.08317858
   18.52852853    0.08327675
   18.57857858    0.08304565
   18.62862863    0.08246888
   18.67867868    0.08157407
   18.72872873    0.08040103
   18.77877878    0.07899395
   18.82882883    0.07741741
   18.87887888    0.07576983
   18.92892893    0.07417068
   18.97897898    0.07272792
   19.02902903    0.07151232
   19.07907908    0.07055281
   19.12912913    0.06984493
   19.17917918    0.06935966
   19.22922923    0.06904821
   19.27927928    0.06884326
   19.32932933    0.06865879
   19.37937938    0.06839480
   19.42942943    0.06795020
   19.47947948    0.06723868
   19.52952953    0.06620507
   19.57957958    0.06484909
   19.62962963    0.06324819
   19.67967968    0.06155146
   19.72972973    0.05993764
   19.77977978    0.05856418
   19.82982983    0.05753707
   19.87987988    0.05690726
   19.92992993    0.05668183
   19.97997998    0.05683651
   20.03003003    0.05732360
   20.08008008    0.05807549
   20.13013013    0.05900673
   20.18018018    0.06001782
   20.23023023    0.06100325
   20.28028028    0.06186513
   20.33033033    0.06252899
   20.38038038    0.06295431
   20.43043043    0.06313308
   20.48048048    0.06308061
   20.53053053    0.06283378
   20.58058058    0.06245956
   20.63063063    0.06205515
   20.68068068    0.06173170
   20.73073073    0.06159431
   20.78078078    0.06172515
   20.83083083    0.06216742
   20.88088088    0.06291415
   20.93093093    0.06390927
   20.98098098    0.06506278
   21.03103103    0.06627558
   21.08108108    0.06746530
   21.13113113    0.06858395
   21.18118118    0.06962065
   21.23123123    0.07058939
   21.28128128    0.07151109
   21.33133133    0.07240189
   21.38138138    0.07327119
   21.43143143    0.07412360
   21.48148148    0.07495837
   21.53153153    0.07576601
   21.58158158    0.07652333
   21.63163163    0.07718845
   21.68168168    0.07770078
   21.73173173    0.07799517
   21.78178178    0.07803207
   21.83183183    0.07782955
   21.88188188    0.07747175
   21.93193193    0.07708037
   21.98198198    0.07676410
   22.03203203    0.07657694
   22.08208208    0.07650744
   22.13213213    0.07649780
   22.18218218    0.07647476
   22.23223223    0.07637551
   22.28228228    0.07616342
   22.33233233    0.07583538
   22.38238238    0.07542239
   22.43243243    0.07498478
   22.48248248    0.07460390
   22.53253253    0.07436974
   22.58258258    0.07436416
   22.63263263    0.07464280
   22.68268268    0.07522083
   22.73273273    0.07606588
   22.78278278    0.07709656
   22.83283283    0.07818358
   22.88288288    0.07915619
   22.93293293    0.07982284
   22.98298298    0.08000748
   23.03303303    0.07958468
   23.08308308    0.07849686
   23.13313313    0.07676078
   23.18318318    0.07447683
   23.23323323    0.07182995
   23.28328328    0.06905938
   23.33333333    0.06640155
   23.38338338    0.06403780
   23.43343343    0.06207095
   23.48348348    0.06053042
   23.53353353    0.05939095
   23.58358358    0.05859041
   23.63363363    0.05804141
   23.68368368    0.05763974
   23.73373373    0.05727271
   23.78378378    0.05682706
   23.83383383    0.05619853
   23.88388388    0.05530695
   23.93393393    0.05411399
   23.98398398    0.05263526
   24.03403403    0.05094102
   24.08408408    0.04914303
   24.13413413    0.04736977
   24.18418418    0.04573932
   24.23423423    0.04433962
   24.28428428    0.04322032
   24.33433433    0.04239411
   24.38438438    0.04184322
   24.43443443    0.04152610
   24.48448448    0.04138202
   24.53453453    0.04133538
   24.58458458    0.04130508
   24.63463463    0.04122026
   24.68468468    0.04103576
   24.73473473    0.04073718
   24.78478478    0.04033366
   24.83483483    0.03984548
   24.88488488    0.03929555
   24.93493493    0.03870700
   24.98498498    0.03810300
   25.03503504    0.03750417
   25.08508509    0.03692398
   25.13513514    0.03636597
   25.18518519    0.03582523
   25.23523524    0.03529332
   25.28528529    0.03476403
   25.33533534    0.03423722
   25.38538539    0.03371925
   25.43543544    0.03322050
   25.48548549    0.03275134
   25.53553554    0.03231905
   25.58558559    0.03192746
   25.63563564    0.03157897
   25.68568569    0.03127733
   25.73573574    0.03102858
   25.78578579    0.03083930
   25.83583584    0.03071283
   25.88588589    0.03064547
   25.93593594    0.03062458
   25.98598599    0.03062948
   26.03603604    0.03063487
   26.08608609    0.03061475
   26.13613614    0.03054564
   26.18618619    0.03040975
   26.23623624    0.03019886
   26.28628629    0.02991761
   26.33633634    0.02958381
   26.38638639    0.02922482
   26.43643644    0.02887122
   26.48648649    0.02854980
   26.53653654    0.02827756
   26.58658659    0.02805769
   26.63663664    0.02787893
   26.68668669    0.02771886
   26.73673674    0.02755135
   26.78678679    0.02735637
   26.83683684    0.02712878
   26.88688689    0.02688151
   26.93693694    0.02664051
   26.98698699    0.02643372
   27.03703704    0.02628058
   27.08708709    0.02618698
   27.13713714    0.02614679
   27.18718719    0.02614783
   27.23723724    0.02617839
   27.28728729    0.02622970
   27.33733734    0.02629293
   27.38738739    0.02635395
   27.43743744    0.02639066
   27.48748749    0.02637540
   27.53753754    0.02628094
   27.58758759    0.02608692
   27.63763764    0.02578488
   27.68768769    0.02538158
   27.73773774    0.02489954
   27.78778779    0.02437376
   27.83783784    0.02384431
   27.88788789    0.02334723
   27.93793794    0.02290759
   27.98798799    0.02253671
   28.03803804    0.02223278
   28.08808809    0.02198272
   28.13813814    0.02176403
   28.18818819    0.02154693
   28.23823824    0.02129791
   28.28828829    0.02098521
   28.33833834    0.02058520
   28.38838839    0.02008780
   28.43843844    0.01949893
   28.48848849    0.01883948
   28.53853854    0.01814089
   28.58858859    0.01743895
   28.63863864    0.01676778
   28.68868869    0.01615519
   28.73873874    0.01562024
   28.78878879    0.01517299
   28.83883884    0.01481555
   28.88888889    0.01454367
   28.93893894    0.01434796
   28.98898899    0.01421470
   29.03903904    0.01412688
   29.08908909    0.01406604
   29.13913914    0.01401503
   29.18918919    0.01396085
   29.23923924    0.01389642
   29.28928929    0.01382041
   29.33933934    0.01373550
   29.38938939    0.01364590
   29.43943944    0.01355510
   29.48948949    0.01346476
   29.53953954    0.01337464
   29.58958959    0.01328319
   29.63963964    0.01318838
   29.68968969    0.01308859
   29.73973974    0.01298321
   29.78978979    0.01287291
   29.83983984    0.01275943
   29.88988989    0.01264484
   29.93993994    0.01253068
   29.98998999    0.01241768
   30.04004004    0.01230641
   30.09009009    0.01219883
   30.14014014    0.01209946
   30.19019019    0.01201533
   30.24024024    0.01195432
   30.29029029    0.01192300
   30.34034034    0.01192459
   30.39039039    0.01195759
   30.44044044    0.01201548
   30.49049049    0.01208740
   30.54054054    0.01216008
   30.59059059    0.01222060
   30.64064064    0.01225924
   30.69069069    0.01227096
   30.74074074    0.01225500
   30.79079079    0.01221356
   30.84084084    0.01215049
   30.89089089    0.01207064
   30.94094094    0.01197948
   30.99099099    0.01188266
   31.04104104    0.01178552
   31.09109109    0.01169287
   31.14114114    0.01160892
   31.19119119    0.01153727
   31.24124124    0.01148087
   31.29129129    0.01144179
   31.34134134    0.01142098
   31.39139139    0.01141820
   31.44144144    0.01143211
   31.49149149    0.01146014
   31.54154154    0.01149828
   31.59159159    0.01154110
   31.64164164    0.01158236
   31.69169169    0.01161658
   31.74174174    0.01164064
   31.79179179    0.01165477
   31.84184184    0.01166214
   31.89189189    0.01166734
   31.94194194    0.01167491
   31.99199199    0.01168852
   32.04204204    0.01171125
   32.09209209    0.01174607
   32.14214214    0.01179585
   32.19219219    0.01186252
   32.24224224    0.01194588
   32.29229229    0.01204275
   32.34234234    0.01214687
   32.39239239    0.01224995
   32.44244244    0.01234349
   32.49249249    0.01242101
   32.54254254    0.01247956
   32.59259259    0.01251988
   32.64264264    0.01254542
   32.69269269    0.01256064
   32.74274274    0.01256952
   32.79279279    0.01257475
   32.84284284    0.01257760
   32.89289289    0.01257818
   32.94294294    0.01257602
   32.99299299    0.01257071
   33.04304304    0.01256272
   33.09309309    0.01255382
   33.14314314    0.01254700
   33.19319319    0.01254558
   33.24324324    0.01255211
   33.29329329    0.01256748
   33.34334334    0.01259073
   33.39339339    0.01261940
   33.44344344    0.01265051
   33.49349349    0.01268149
   33.54354354    0.01271085
   33.59359359    0.01273819
   33.64364364    0.01276399
   33.69369369    0.01278951
   33.74374374    0.01281687
   33.79379379    0.01284903
   33.84384384    0.01288970
   33.89389389    0.01294307
   33.94394394    0.01301355
   33.99399399    0.01310537
   34.04404404    0.01322194
   34.09409409    0.01336510
   34.14414414    0.01353444
   34.19419419    0.01372701
   34.24424424    0.01393768
   34.29429429    0.01415999
   34.34434434    0.01438733
   34.39439439    0.01461382
   34.44444444    0.01483477
   34.49449449    0.01504681
   34.54454454    0.01524801
   34.59459459    0.01543810
   34.64464464    0.01561837
   34.69469469    0.01579114
   34.74474474    0.01595853
   34.79479479    0.01612155
   34.84484484    0.01627993
   34.89489489    0.01643294
   34.94494494    0.01658034
   34.99499499    0.01672278
   35.04504505    0.01686154
   35.09509510    0.01699809
   35.14514515    0.01713403
   35.19519520    0.01727130
   35.24524525    0.01741225
   35.29529530    0.01755969
   35.34534535    0.01771677
   35.39539540    0.01788703
   35.44544545    0.01807429
   35.49549550    0.01828214
   35.54554555    0.01851307
   35.59559560    0.01876728
   35.64564565    0.01904160
   35.69569570    0.01932881
   35.74574575    0.01961825
   35.79579580    0.01989767
   35.84584585    0.02015656
   35.89589590    0.02038961
   35.94594595    0.02059877
   35.99599600    0.02079274
   36.04604605    0.02098424
   36.09609610    0.02118676
   36.14614615    0.02141195
   36.19619620    0.02166820
   36.24624625    0.02195990
   36.29629630    0.02228725
   36.34634635    0.02264661
   36.39639640    0.02303159
   36.44644645    0.02343491
   36.49649650    0.02385038
   36.54654655    0.02427403
   36.59659660    0.02470373
   36.64664665    0.02513769
   36.69669670    0.02557333
   36.74674675    0.02600748
   36.79679680    0.02643744
   36.84684685    0.02686143
   36.89689690    0.02727756
   36.94694695    0.02768237
   36.99699700    0.02807026
   37.04704705    0.02843466
   37.09709710    0.02877029
   37.14714715    0.02907512
   37.19719720    0.02935046
   37.24724725    0.02959937
   37.29729730    0.02982430
   37.34734735    0.03002582
   37.39739740    0.03020298
   37.44744745    0.03035495
   37.49749750    0.03048304
   37.54754755    0.03059281
   37.59759760    0.03069579
   37.64764765    0.03081002
   37.69769770    0.03095879
   37.74774775    0.03116752
   37.79779780    0.03145938
   37.84784785    0.03185091
   37.89789790    0.03234876
   37.94794795    0.03294849
   37.99799800    0.03363556
   38.04804805    0.03438801
   38.09809810    0.03517970
   38.14814815    0.03598313
   38.19819820    0.03677107
   38.24824825    0.03751802
   38.29829830    0.03820278
   38.34834835    0.03881224
   38.39839840    0.03934486
   38.44844845    0.03981142
   38.49849850    0.04023238
   38.54854855    0.04063296
   38.59859860    0.04103778
   38.64864865    0.04146637
   38.69869870    0.04192999
   38.74874875    0.04243002
   38.79879880    0.04295776
   38.84884885    0.04349615
   38.89889890    0.04402330
   38.94894895    0.04451748
   38.99899900    0.04496222
   39.04904905    0.04534969
   39.09909910    0.04568136
   39.14914915    0.04596646
   39.19919920    0.04621947
   39.24924925    0.04645752
   39.29929930    0.04669801
   39.34934935    0.04695658
   39.39939940    0.04724585
   39.44944945    0.04757448
   39.49949950    0.04794598
   39.54954955    0.04835678
   39.59959960    0.04879476
   39.64964965    0.04923977
   39.69969970    0.04966778
   39.74974975    0.05005791
   39.79979980    0.05039997
   39.84984985    0.05069893
   39.89989990    0.05097460
   39.94994995    0.05125734
   40.00000000    0.05158227
