      0.00000000E+00      0.00000000E+00      0.68843256E+02
      0.00000000E+00      0.35234910E+00      0.68080644E+02
      0.00000000E+00      0.70469820E+00      0.68201984E+02
      0.00000000E+00      0.10570473E+01      0.67603777E+02
      0.00000000E+00      0.14093964E+01      0.66856910E+02
      0.00000000E+00      0.17617455E+01      0.67111201E+02
      0.00000000E+00      0.21140946E+01      0.65955215E+02
      0.00000000E+00      0.24664437E+01      0.64059417E+02
      0.00000000E+00      0.28187928E+01      0.63232167E+02
      0.00000000E+00      0.31711419E+01      0.62944849E+02
      0.00000000E+00      0.35234910E+01      0.62920698E+02
      0.00000000E+00      0.38758401E+01      0.63166669E+02
      0.00000000E+00      0.42281892E+01      0.63092465E+02
      0.00000000E+00      0.45805383E+01      0.62828613E+02
      0.00000000E+00      0.49328874E+01      0.63551605E+02
      0.00000000E+00      0.52852365E+01      0.64629153E+02
      0.00000000E+00      0.56375856E+01      0.65386048E+02
      0.00000000E+00      0.59899347E+01      0.65889015E+02
      0.00000000E+00      0.63422838E+01      0.65973213E+02
      0.00000000E+00      0.66946329E+01      0.66930818E+02
      0.00000000E+00      0.70469820E+01      0.67987324E+02
      0.00000000E+00      0.73993311E+01      0.68076441E+02
      0.00000000E+00      0.77516802E+01      0.68458790E+02
      0.00000000E+00      0.81040294E+01      0.68869556E+02
      0.00000000E+00      0.84563785E+01      0.69045141E+02
      0.00000000E+00      0.88087276E+01      0.69138614E+02
      0.00000000E+00      0.91610767E+01      0.69221878E+02
      0.00000000E+00      0.95134258E+01      0.69273021E+02
      0.00000000E+00      0.98657749E+01      0.69048863E+02
      0.00000000E+00      0.10218124E+02      0.69151727E+02
      0.00000000E+00      0.10570473E+02      0.68668097E+02
      0.00000000E+00      0.10922822E+02      0.68045969E+02
      0.00000000E+00      0.11275171E+02      0.68197827E+02
      0.00000000E+00      0.11627520E+02      0.67372435E+02
      0.00000000E+00      0.11979869E+02      0.66884972E+02
      0.00000000E+00      0.12332219E+02      0.67047753E+02
      0.00000000E+00      0.12684568E+02      0.65543406E+02
      0.00000000E+00      0.13036917E+02      0.63804932E+02
      0.00000000E+00      0.13389266E+02      0.63156071E+02
      0.00000000E+00      0.13741615E+02      0.62913052E+02
      0.00000000E+00      0.14093964E+02      0.62959071E+02
      0.00000000E+00      0.14446313E+02      0.63199401E+02
      0.00000000E+00      0.14798662E+02      0.63014904E+02
      0.00000000E+00      0.15151011E+02      0.62878927E+02
      0.00000000E+00      0.15503360E+02      0.63786876E+02
      0.00000000E+00      0.15855710E+02      0.64794896E+02
      0.00000000E+00      0.16208059E+02      0.65524731E+02
      0.00000000E+00      0.16560408E+02      0.65911773E+02
      0.00000000E+00      0.16912757E+02      0.66064464E+02
      0.00000000E+00      0.17265106E+02      0.67210476E+02
      0.00000000E+00      0.17617455E+02      0.68051647E+02
      0.00000000E+00      0.17969804E+02      0.68105384E+02
      0.00000000E+00      0.18322153E+02      0.68568559E+02
      0.00000000E+00      0.18674502E+02      0.68910496E+02
      0.00000000E+00      0.19026852E+02      0.69075600E+02
      0.00000000E+00      0.19379201E+02      0.69144248E+02
      0.00000000E+00      0.19731550E+02      0.69254115E+02
      0.00000000E+00      0.20083899E+02      0.69232107E+02
      0.00000000E+00      0.20436248E+02      0.69044159E+02
      0.00000000E+00      0.20788597E+02      0.69141711E+02
      0.00000000E+00      0.21140946E+02      0.68482398E+02
      0.00000000E+00      0.21493295E+02      0.68060476E+02
      0.00000000E+00      0.21845644E+02      0.68134883E+02
      0.00000000E+00      0.22197993E+02      0.67160218E+02
      0.00000000E+00      0.22550343E+02      0.66954699E+02
      0.00000000E+00      0.22902692E+02      0.66895868E+02
      0.00000000E+00      0.23255041E+02      0.65126098E+02
      0.00000000E+00      0.23607390E+02      0.63602922E+02
      0.00000000E+00      0.23959739E+02      0.63091680E+02
      0.00000000E+00      0.24312088E+02      0.62893133E+02
      0.00000000E+00      0.24664437E+02      0.63008341E+02
      0.00000000E+00      0.25016786E+02      0.63210668E+02
      0.00000000E+00      0.25369135E+02      0.62935134E+02
      0.00000000E+00      0.25721484E+02      0.62982154E+02
      0.00000000E+00      0.26073834E+02      0.64021034E+02
      0.00000000E+00      0.26426183E+02      0.64948786E+02
      0.00000000E+00      0.26778532E+02      0.65651561E+02
      0.00000000E+00      0.27130881E+02      0.65915759E+02
      0.00000000E+00      0.27483230E+02      0.66210557E+02
      0.00000000E+00      0.27835579E+02      0.67472734E+02
      0.00000000E+00      0.28187928E+02      0.68075373E+02
      0.00000000E+00      0.28540277E+02      0.68162174E+02
      0.00000000E+00      0.28892626E+02      0.68667925E+02
      0.00000000E+00      0.29244975E+02      0.68945698E+02
      0.00000000E+00      0.29597325E+02      0.69101114E+02
      0.00000000E+00      0.29949674E+02      0.69152940E+02
      0.00000000E+00      0.30302023E+02      0.69281744E+02
      0.00000000E+00      0.30654372E+02      0.69179079E+02
      0.00000000E+00      0.31006721E+02      0.69062256E+02
      0.00000000E+00      0.31359070E+02      0.69088712E+02
      0.00000000E+00      0.31711419E+02      0.68309277E+02
      0.00000000E+00      0.32063768E+02      0.68107777E+02
      0.00000000E+00      0.32416117E+02      0.68007958E+02
      0.00000000E+00      0.32768467E+02      0.66993590E+02
      0.00000000E+00      0.33120816E+02      0.67037176E+02
      0.00000000E+00      0.33473165E+02      0.66654419E+02
      0.00000000E+00      0.33825514E+02      0.64728075E+02
      0.00000000E+00      0.34177863E+02      0.63446456E+02
      0.00000000E+00      0.34530212E+02      0.63035449E+02
      0.00000000E+00      0.34882561E+02      0.62887112E+02
      0.00000000E+00      0.35234910E+02      0.63063740E+02
      0.00000000E+00      0.35587259E+02      0.63196305E+02
      0.00000000E+00      0.35939608E+02      0.62867783E+02
      0.00000000E+00      0.36291958E+02      0.63135275E+02
      0.00000000E+00      0.36644307E+02      0.64242958E+02
      0.00000000E+00      0.36996656E+02      0.65096590E+02
      0.00000000E+00      0.37349005E+02      0.65758524E+02
      0.00000000E+00      0.37701354E+02      0.65915368E+02
      0.00000000E+00      0.38053703E+02      0.66411216E+02
      0.00000000E+00      0.38406052E+02      0.67697355E+02
      0.00000000E+00      0.38758401E+02      0.68075435E+02
      0.00000000E+00      0.39110750E+02      0.68245200E+02
      0.00000000E+00      0.39463099E+02      0.68751529E+02
      0.00000000E+00      0.39815449E+02      0.68979011E+02
      0.00000000E+00      0.40167798E+02      0.69119858E+02
      0.00000000E+00      0.40520147E+02      0.69168282E+02
      0.00000000E+00      0.40872496E+02      0.69297470E+02
      0.00000000E+00      0.41224845E+02      0.69123748E+02
      0.00000000E+00      0.41577194E+02      0.69095613E+02
      0.00000000E+00      0.41929543E+02      0.68987824E+02
      0.00000000E+00      0.42281892E+02      0.68170254E+02
      0.00000000E+00      0.42634241E+02      0.68163897E+02
      0.00000000E+00      0.42986590E+02      0.67824566E+02
      0.00000000E+00      0.43338940E+02      0.66890544E+02
      0.00000000E+00      0.43691289E+02      0.67099661E+02
      0.00000000E+00      0.44043638E+02      0.66334119E+02
      0.00000000E+00      0.44395987E+02      0.64368530E+02
      0.00000000E+00      0.44748336E+02      0.63326123E+02
      0.00000000E+00      0.45100685E+02      0.62986260E+02
      0.00000000E+00      0.45453034E+02      0.62896264E+02
      0.00000000E+00      0.45805383E+02      0.63118962E+02
      0.00000000E+00      0.46157732E+02      0.63155665E+02
      0.00000000E+00      0.46510081E+02      0.62827901E+02
      0.00000000E+00      0.46862431E+02      0.63329460E+02
      0.00000000E+00      0.47214780E+02      0.64446156E+02
      0.00000000E+00      0.47567129E+02      0.65242200E+02
      0.00000000E+00      0.47919478E+02      0.65838743E+02
      0.00000000E+00      0.48271827E+02      0.65928471E+02
      0.00000000E+00      0.48624176E+02      0.66657056E+02
      0.00000000E+00      0.48976525E+02      0.67870587E+02
      0.00000000E+00      0.49328874E+02      0.68070309E+02
      0.00000000E+00      0.49681223E+02      0.68347463E+02
      0.00000000E+00      0.50033573E+02      0.68818023E+02
      0.00000000E+00      0.50385922E+02      0.69012282E+02
      0.00000000E+00      0.50738271E+02      0.69131706E+02
      0.00000000E+00      0.51090620E+02      0.69191760E+02
      0.00000000E+00      0.51442969E+02      0.69295423E+02
      0.00000000E+00      0.51795318E+02      0.69077163E+02
      0.00000000E+00      0.52147667E+02      0.69130948E+02
      0.00000000E+00      0.52500016E+02      0.68843220E+02
 
      0.34880771E+00      0.00000000E+00      0.69082849E+02
      0.34880771E+00      0.35234910E+00      0.68106315E+02
      0.34880771E+00      0.70469820E+00      0.67931233E+02
      0.34880771E+00      0.10570473E+01      0.67481853E+02
      0.34880771E+00      0.14093964E+01      0.66826471E+02
      0.34880771E+00      0.17617455E+01      0.66980914E+02
      0.34880771E+00      0.21140946E+01      0.65998013E+02
      0.34880771E+00      0.24664437E+01      0.64248775E+02
      0.34880771E+00      0.28187928E+01      0.63189945E+02
      0.34880771E+00      0.31711419E+01      0.62912453E+02
      0.34880771E+00      0.35234910E+01      0.63046653E+02
      0.34880771E+00      0.38758401E+01      0.62975877E+02
      0.34880771E+00      0.42281892E+01      0.62895663E+02
      0.34880771E+00      0.45805383E+01      0.63118870E+02
      0.34880771E+00      0.49328874E+01      0.63776108E+02
      0.34880771E+00      0.52852365E+01      0.64650617E+02
      0.34880771E+00      0.56375856E+01      0.65633122E+02
      0.34880771E+00      0.59899347E+01      0.66214239E+02
      0.34880771E+00      0.63422838E+01      0.66107581E+02
      0.34880771E+00      0.66946329E+01      0.66843721E+02
      0.34880771E+00      0.70469820E+01      0.67863898E+02
      0.34880771E+00      0.73993311E+01      0.67905794E+02
      0.34880771E+00      0.77516802E+01      0.67994666E+02
      0.34880771E+00      0.81040294E+01      0.68548149E+02
      0.34880771E+00      0.84563785E+01      0.69051537E+02
      0.34880771E+00      0.88087276E+01      0.68868727E+02
      0.34880771E+00      0.91610767E+01      0.68767257E+02
      0.34880771E+00      0.95134258E+01      0.68946038E+02
      0.34880771E+00      0.98657749E+01      0.68752621E+02
      0.34880771E+00      0.10218124E+02      0.69145466E+02
      0.34880771E+00      0.10570473E+02      0.68913348E+02
      0.34880771E+00      0.10922822E+02      0.67987605E+02
      0.34880771E+00      0.11275171E+02      0.67926842E+02
      0.34880771E+00      0.11627520E+02      0.67293743E+02
      0.34880771E+00      0.11979869E+02      0.66834454E+02
      0.34880771E+00      0.12332219E+02      0.66923940E+02
      0.34880771E+00      0.12684568E+02      0.65641769E+02
      0.34880771E+00      0.13036917E+02      0.63967893E+02
      0.34880771E+00      0.13389266E+02      0.63075861E+02
      0.34880771E+00      0.13741615E+02      0.62930374E+02
      0.34880771E+00      0.14093964E+02      0.63055392E+02
      0.34880771E+00      0.14446313E+02      0.62945629E+02
      0.34880771E+00      0.14798662E+02      0.62910328E+02
      0.34880771E+00      0.15151011E+02      0.63216162E+02
      0.34880771E+00      0.15503360E+02      0.63943846E+02
      0.34880771E+00      0.15855710E+02      0.64838229E+02
      0.34880771E+00      0.16208059E+02      0.65816322E+02
      0.34880771E+00      0.16560408E+02      0.66212036E+02
      0.34880771E+00      0.16912757E+02      0.66150100E+02
      0.34880771E+00      0.17265106E+02      0.67096816E+02
      0.34880771E+00      0.17617455E+02      0.67937893E+02
      0.34880771E+00      0.17969804E+02      0.67882947E+02
      0.34880771E+00      0.18322153E+02      0.68077871E+02
      0.34880771E+00      0.18674502E+02      0.68678644E+02
      0.34880771E+00      0.19026852E+02      0.69071776E+02
      0.34880771E+00      0.19379201E+02      0.68798982E+02
      0.34880771E+00      0.19731550E+02      0.68820090E+02
      0.34880771E+00      0.20083899E+02      0.68915247E+02
      0.34880771E+00      0.20436248E+02      0.68775215E+02
      0.34880771E+00      0.20788597E+02      0.69217877E+02
      0.34880771E+00      0.21140946E+02      0.68705105E+02
      0.34880771E+00      0.21493295E+02      0.67923626E+02
      0.34880771E+00      0.21845644E+02      0.67884131E+02
      0.34880771E+00      0.22197993E+02      0.67114814E+02
      0.34880771E+00      0.22550343E+02      0.66878298E+02
      0.34880771E+00      0.22902692E+02      0.66794827E+02
      0.34880771E+00      0.23255041E+02      0.65272409E+02
      0.34880771E+00      0.23607390E+02      0.63722648E+02
      0.34880771E+00      0.23959739E+02      0.62992458E+02
      0.34880771E+00      0.24312088E+02      0.62960229E+02
      0.34880771E+00      0.24664437E+02      0.63050265E+02
      0.34880771E+00      0.25016786E+02      0.62919855E+02
      0.34880771E+00      0.25369135E+02      0.62938357E+02
      0.34880771E+00      0.25721484E+02      0.63332655E+02
      0.34880771E+00      0.26073834E+02      0.64116044E+02
      0.34880771E+00      0.26426183E+02      0.65032670E+02
      0.34880771E+00      0.26778532E+02      0.65974252E+02
      0.34880771E+00      0.27130881E+02      0.66182244E+02
      0.34880771E+00      0.27483230E+02      0.66247644E+02
      0.34880771E+00      0.27835579E+02      0.67342877E+02
      0.34880771E+00      0.28187928E+02      0.67966468E+02
      0.34880771E+00      0.28540277E+02      0.67876714E+02
      0.34880771E+00      0.28892626E+02      0.68178491E+02
