      0.00000000E+00      0.00000000E+00      0.60552443E+02
      0.00000000E+00      0.35234910E+00      0.65264388E+02
      0.00000000E+00      0.70469820E+00      0.61022931E+02
      0.00000000E+00      0.10570473E+01      0.34848587E+02
      0.00000000E+00      0.14093964E+01     -0.10901924E+01
      0.00000000E+00      0.17617455E+01     -0.10977388E+02
      0.00000000E+00      0.21140946E+01      0.75067790E+00
      0.00000000E+00      0.24664437E+01     -0.21868363E+00
      0.00000000E+00      0.28187928E+01     -0.68897086E+01
      0.00000000E+00      0.31711419E+01     -0.15736672E+01
      0.00000000E+00      0.35234910E+01      0.74531750E+01
      0.00000000E+00      0.38758401E+01      0.34001651E+01
      0.00000000E+00      0.42281892E+01     -0.34625434E+00
      0.00000000E+00      0.45805383E+01      0.85913253E+00
      0.00000000E+00      0.49328874E+01     -0.15989970E+01
      0.00000000E+00      0.52852365E+01      0.31736246E+01
      0.00000000E+00      0.56375856E+01      0.41348564E+01
      0.00000000E+00      0.59899347E+01      0.26974405E+01
      0.00000000E+00      0.63422838E+01     -0.54108401E+00
      0.00000000E+00      0.66946329E+01      0.25574671E+01
      0.00000000E+00      0.70469820E+01      0.40710377E+02
      0.00000000E+00      0.73993311E+01      0.58483683E+02
      0.00000000E+00      0.77516802E+01      0.45827557E+02
      0.00000000E+00      0.81040294E+01      0.55619494E+02
      0.00000000E+00      0.84563785E+01      0.61056147E+02
      0.00000000E+00      0.88087276E+01      0.60497708E+02
      0.00000000E+00      0.91610767E+01      0.63764457E+02
      0.00000000E+00      0.95134258E+01      0.59942272E+02
      0.00000000E+00      0.98657749E+01      0.62529602E+02
      0.00000000E+00      0.10218124E+02      0.62109011E+02
      0.00000000E+00      0.10570473E+02      0.61112647E+02
      0.00000000E+00      0.10922822E+02      0.65817397E+02
      0.00000000E+00      0.11275171E+02      0.57615854E+02
      0.00000000E+00      0.11627520E+02      0.27406921E+02
      0.00000000E+00      0.11979869E+02     -0.60487226E+01
      0.00000000E+00      0.12332219E+02     -0.90541249E+01
